virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,300,0.625,62,1,10000
2,300,0.625,62,700,10000
3,300,0.625,62,436,10000
4,300,0.625,62,605,10000
1,330,0.625,62,0,10000
2,330,0.625,62,693,10000
3,330,0.625,62,380,10000
4,330,0.625,62,580,10000
1,360,0.625,62,0,10000
2,360,0.625,62,731,10000
3,360,0.625,62,516,10000
4,360,0.625,62,606,10000
1,-360,0.6666666666666666,62,0,10000
2,-360,0.6666666666666666,62,735,10000
3,-360,0.6666666666666666,62,454,10000
4,-360,0.6666666666666666,62,677,10000
1,-330,0.6666666666666666,62,0,10000
2,-330,0.6666666666666666,62,732,10000
3,-330,0.6666666666666666,62,468,10000
4,-330,0.6666666666666666,62,587,10000
1,-300,0.6666666666666666,62,0,10000
2,-300,0.6666666666666666,62,718,10000
3,-300,0.6666666666666666,62,460,10000
4,-300,0.6666666666666666,62,701,10000
1,-270,0.6666666666666666,62,0,10000
2,-270,0.6666666666666666,62,584,10000
