virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,60,0.5833333333333333,57,281,10000
4,60,0.5833333333333333,57,634,10000
1,90,0.5833333333333333,57,0,10000
2,90,0.5833333333333333,57,577,10000
3,90,0.5833333333333333,57,327,10000
4,90,0.5833333333333333,57,597,10000
1,120,0.5833333333333333,57,1,10000
2,120,0.5833333333333333,57,636,10000
3,120,0.5833333333333333,57,325,10000
4,120,0.5833333333333333,57,573,10000
1,150,0.5833333333333333,57,0,10000
2,150,0.5833333333333333,57,567,10000
3,150,0.5833333333333333,57,310,10000
4,150,0.5833333333333333,57,628,10000
1,180,0.5833333333333333,57,0,10000
2,180,0.5833333333333333,57,712,10000
3,180,0.5833333333333333,57,480,10000
4,180,0.5833333333333333,57,556,10000
1,210,0.5833333333333333,57,0,10000
2,210,0.5833333333333333,57,737,10000
3,210,0.5833333333333333,57,450,10000
4,210,0.5833333333333333,57,582,10000
1,240,0.5833333333333333,57,1,10000
2,240,0.5833333333333333,57,672,10000
3,240,0.5833333333333333,57,363,10000
4,240,0.5833333333333333,57,672,10000
