virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,330,0.16666666666666666,20,58,1000
1,360,0.16666666666666666,20,0,1000
2,360,0.16666666666666666,20,65,1000
3,360,0.16666666666666666,20,51,1000
4,360,0.16666666666666666,20,54,1000
1,-360,0.20833333333333331,20,0,1000
2,-360,0.20833333333333331,20,73,1000
3,-360,0.20833333333333331,20,52,1000
4,-360,0.20833333333333331,20,55,1000
1,-330,0.20833333333333331,20,0,1000
2,-330,0.20833333333333331,20,54,1000
3,-330,0.20833333333333331,20,47,1000
4,-330,0.20833333333333331,20,58,1000
1,-300,0.20833333333333331,20,0,1000
2,-300,0.20833333333333331,20,73,1000
3,-300,0.20833333333333331,20,59,1000
4,-300,0.20833333333333331,20,54,1000
1,-270,0.20833333333333331,20,0,1000
2,-270,0.20833333333333331,20,71,1000
3,-270,0.20833333333333331,20,63,1000
4,-270,0.20833333333333331,20,53,1000
1,-240,0.20833333333333331,20,0,1000
2,-240,0.20833333333333331,20,67,1000
3,-240,0.20833333333333331,20,39,1000
4,-240,0.20833333333333331,20,71,1000
1,-210,0.20833333333333331,20,0,1000
