virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-120,0.08333333333333333,10,63,1000
1,-90,0.08333333333333333,10,0,1000
2,-90,0.08333333333333333,10,59,1000
3,-90,0.08333333333333333,10,68,1000
4,-90,0.08333333333333333,10,77,1000
1,-60,0.08333333333333333,10,0,1000
2,-60,0.08333333333333333,10,89,1000
3,-60,0.08333333333333333,10,32,1000
4,-60,0.08333333333333333,10,63,1000
1,-30,0.08333333333333333,10,0,1000
2,-30,0.08333333333333333,10,54,1000
3,-30,0.08333333333333333,10,50,1000
4,-30,0.08333333333333333,10,62,1000
1,0,0.08333333333333333,10,0,1000
2,0,0.08333333333333333,10,66,1000
3,0,0.08333333333333333,10,31,1000
4,0,0.08333333333333333,10,67,1000
1,30,0.08333333333333333,10,0,1000
2,30,0.08333333333333333,10,71,1000
3,30,0.08333333333333333,10,48,1000
4,30,0.08333333333333333,10,64,1000
1,60,0.08333333333333333,10,0,1000
2,60,0.08333333333333333,10,66,1000
3,60,0.08333333333333333,10,50,1000
4,60,0.08333333333333333,10,63,1000
1,90,0.08333333333333333,10,0,1000
