virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.9166666666666666,86,62,1000
3,-270,0.9166666666666666,86,39,1000
4,-270,0.9166666666666666,86,72,1000
1,-240,0.9166666666666666,86,0,1000
2,-240,0.9166666666666666,86,64,1000
3,-240,0.9166666666666666,86,35,1000
4,-240,0.9166666666666666,86,76,1000
1,-210,0.9166666666666666,86,0,1000
2,-210,0.9166666666666666,86,73,1000
3,-210,0.9166666666666666,86,41,1000
4,-210,0.9166666666666666,86,58,1000
1,-180,0.9166666666666666,86,0,1000
2,-180,0.9166666666666666,86,55,1000
3,-180,0.9166666666666666,86,32,1000
4,-180,0.9166666666666666,86,65,1000
1,-150,0.9166666666666666,86,0,1000
2,-150,0.9166666666666666,86,63,1000
3,-150,0.9166666666666666,86,44,1000
4,-150,0.9166666666666666,86,46,1000
1,-120,0.9166666666666666,86,0,1000
2,-120,0.9166666666666666,86,43,1000
3,-120,0.9166666666666666,86,26,1000
4,-120,0.9166666666666666,86,58,1000
1,-90,0.9166666666666666,86,0,1000
2,-90,0.9166666666666666,86,46,1000
3,-90,0.9166666666666666,86,23,1000
