virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-240,0.9583333333333333,90,582,10000
3,-240,0.9583333333333333,90,363,10000
4,-240,0.9583333333333333,90,620,10000
1,-210,0.9583333333333333,90,0,10000
2,-210,0.9583333333333333,90,669,10000
3,-210,0.9583333333333333,90,393,10000
4,-210,0.9583333333333333,90,565,10000
1,-180,0.9583333333333333,90,0,10000
2,-180,0.9583333333333333,90,612,10000
3,-180,0.9583333333333333,90,420,10000
4,-180,0.9583333333333333,90,566,10000
1,-150,0.9583333333333333,90,0,10000
2,-150,0.9583333333333333,90,642,10000
3,-150,0.9583333333333333,90,326,10000
4,-150,0.9583333333333333,90,584,10000
1,-120,0.9583333333333333,90,0,10000
2,-120,0.9583333333333333,90,598,10000
3,-120,0.9583333333333333,90,328,10000
4,-120,0.9583333333333333,90,478,10000
1,-90,0.9583333333333333,90,0,10000
2,-90,0.9583333333333333,90,458,10000
3,-90,0.9583333333333333,90,260,10000
4,-90,0.9583333333333333,90,454,10000
1,-60,0.9583333333333333,90,1,10000
2,-60,0.9583333333333333,90,415,10000
3,-60,0.9583333333333333,90,186,10000
