virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,180,0.4583333333333333,46,0,1000
2,180,0.4583333333333333,46,60,1000
3,180,0.4583333333333333,46,30,1000
4,180,0.4583333333333333,46,76,1000
1,210,0.4583333333333333,46,0,1000
2,210,0.4583333333333333,46,60,1000
3,210,0.4583333333333333,46,34,1000
4,210,0.4583333333333333,46,63,1000
1,240,0.4583333333333333,46,0,1000
2,240,0.4583333333333333,46,70,1000
3,240,0.4583333333333333,46,41,1000
4,240,0.4583333333333333,46,64,1000
1,270,0.4583333333333333,46,0,1000
2,270,0.4583333333333333,46,66,1000
3,270,0.4583333333333333,46,42,1000
4,270,0.4583333333333333,46,75,1000
1,300,0.4583333333333333,46,0,1000
2,300,0.4583333333333333,46,78,1000
3,300,0.4583333333333333,46,54,1000
4,300,0.4583333333333333,46,57,1000
1,330,0.4583333333333333,46,0,1000
2,330,0.4583333333333333,46,74,1000
3,330,0.4583333333333333,46,50,1000
4,330,0.4583333333333333,46,55,1000
1,360,0.4583333333333333,46,0,1000
2,360,0.4583333333333333,46,64,1000
