virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,270,0.875,85,622,10000
1,300,0.875,85,0,10000
2,300,0.875,85,695,10000
3,300,0.875,85,371,10000
4,300,0.875,85,582,10000
1,330,0.875,85,0,10000
2,330,0.875,85,676,10000
3,330,0.875,85,319,10000
4,330,0.875,85,562,10000
1,360,0.875,85,0,10000
2,360,0.875,85,613,10000
3,360,0.875,85,287,10000
4,360,0.875,85,608,10000
1,-360,0.9166666666666666,85,0,10000
2,-360,0.9166666666666666,85,669,10000
3,-360,0.9166666666666666,85,460,10000
4,-360,0.9166666666666666,85,708,10000
1,-330,0.9166666666666666,85,0,10000
2,-330,0.9166666666666666,85,743,10000
3,-330,0.9166666666666666,85,393,10000
4,-330,0.9166666666666666,85,652,10000
1,-300,0.9166666666666666,85,0,10000
2,-300,0.9166666666666666,85,654,10000
3,-300,0.9166666666666666,85,401,10000
4,-300,0.9166666666666666,85,548,10000
1,-270,0.9166666666666666,85,0,10000
