R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
3,0.75,90,0.625,0.75,21,30,334
4,0.75,90,0.625,0.75,21,63,334
5,0.75,90,0.625,0.75,21,112,334
6,0.75,90,0.625,0.75,21,133,334
2,1,90,0.625,1,21,0,334
3,1,90,0.625,1,21,0,334
4,1,90,0.625,1,21,2,334
5,1,90,0.625,1,21,20,334
6,1,90,0.625,1,21,44,334
2,0,120,0.625,0,21,78,334
3,0,120,0.625,0,21,125,334
4,0,120,0.625,0,21,160,334
5,0,120,0.625,0,21,182,334
6,0,120,0.625,0,21,211,334
2,0.25,120,0.625,0.25,21,48,334
3,0.25,120,0.625,0.25,21,109,334
4,0.25,120,0.625,0.25,21,151,334
5,0.25,120,0.625,0.25,21,165,334
6,0.25,120,0.625,0.25,21,193,334
2,0.5,120,0.625,0.5,21,18,334
3,0.5,120,0.625,0.5,21,82,334
4,0.5,120,0.625,0.5,21,114,334
5,0.5,120,0.625,0.5,21,146,334
6,0.5,120,0.625,0.5,21,167,334
2,0.75,120,0.625,0.75,21,1,334
3,0.75,120,0.625,0.75,21,32,334
4,0.75,120,0.625,0.75,21,66,334
5,0.75,120,0.625,0.75,21,94,334
6,0.75,120,0.625,0.75,21,146,334
2,1,120,0.625,1,21,0,334
3,1,120,0.625,1,21,0,334
4,1,120,0.625,1,21,3,334
5,1,120,0.625,1,21,15,334
6,1,120,0.625,1,21,41,334
2,0,150,0.625,0,21,68,334
3,0,150,0.625,0,21,117,334
4,0,150,0.625,0,21,156,334
5,0,150,0.625,0,21,181,334
6,0,150,0.625,0,21,212,334
2,0.25,150,0.625,0.25,21,36,334
3,0.25,150,0.625,0.25,21,105,334
4,0.25,150,0.625,0.25,21,143,334
5,0.25,150,0.625,0.25,21,159,334
6,0.25,150,0.625,0.25,21,198,334
2,0.5,150,0.625,0.5,21,23,334
3,0.5,150,0.625,0.5,21,76,334
4,0.5,150,0.625,0.5,21,118,334
5,0.5,150,0.625,0.5,21,139,334
6,0.5,150,0.625,0.5,21,173,334
2,0.75,150,0.625,0.75,21,0,334
3,0.75,150,0.625,0.75,21,28,334
4,0.75,150,0.625,0.75,21,80,334
5,0.75,150,0.625,0.75,21,112,334
6,0.75,150,0.625,0.75,21,123,334
2,1,150,0.625,1,21,0,334
3,1,150,0.625,1,21,0,334
4,1,150,0.625,1,21,4,334
5,1,150,0.625,1,21,25,334
6,1,150,0.625,1,21,56,334
2,0,180,0.625,0,21,67,334
3,0,180,0.625,0,21,124,334
4,0,180,0.625,0,21,153,334
5,0,180,0.625,0,21,178,334
6,0,180,0.625,0,21,181,334
2,0.25,180,0.625,0.25,21,62,334
3,0.25,180,0.625,0.25,21,108,334
4,0.25,180,0.625,0.25,21,144,334
5,0.25,180,0.625,0.25,21,163,334
6,0.25,180,0.625,0.25,21,194,334
2,0.5,180,0.625,0.5,21,12,334
3,0.5,180,0.625,0.5,21,61,334
4,0.5,180,0.625,0.5,21,121,334
5,0.5,180,0.625,0.5,21,158,334
6,0.5,180,0.625,0.5,21,174,334
2,0.75,180,0.625,0.75,21,0,334
3,0.75,180,0.625,0.75,21,27,334
4,0.75,180,0.625,0.75,21,69,334
5,0.75,180,0.625,0.75,21,102,334
