R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.75,-120,0.08333333333333333,0.75,4,0,334
3,0.75,-120,0.08333333333333333,0.75,4,21,334
4,0.75,-120,0.08333333333333333,0.75,4,57,334
5,0.75,-120,0.08333333333333333,0.75,4,87,334
6,0.75,-120,0.08333333333333333,0.75,4,136,334
2,1,-120,0.08333333333333333,1,4,0,334
3,1,-120,0.08333333333333333,1,4,0,334
4,1,-120,0.08333333333333333,1,4,6,334
5,1,-120,0.08333333333333333,1,4,22,334
6,1,-120,0.08333333333333333,1,4,59,334
2,0,-90,0.08333333333333333,0,4,70,334
3,0,-90,0.08333333333333333,0,4,129,334
4,0,-90,0.08333333333333333,0,4,168,334
5,0,-90,0.08333333333333333,0,4,185,334
6,0,-90,0.08333333333333333,0,4,207,334
2,0.25,-90,0.08333333333333333,0.25,4,42,334
3,0.25,-90,0.08333333333333333,0.25,4,107,334
4,0.25,-90,0.08333333333333333,0.25,4,130,334
5,0.25,-90,0.08333333333333333,0.25,4,176,334
6,0.25,-90,0.08333333333333333,0.25,4,182,334
2,0.5,-90,0.08333333333333333,0.5,4,18,334
3,0.5,-90,0.08333333333333333,0.5,4,80,334
4,0.5,-90,0.08333333333333333,0.5,4,123,334
5,0.5,-90,0.08333333333333333,0.5,4,141,334
6,0.5,-90,0.08333333333333333,0.5,4,165,334
2,0.75,-90,0.08333333333333333,0.75,4,1,334
3,0.75,-90,0.08333333333333333,0.75,4,33,334
4,0.75,-90,0.08333333333333333,0.75,4,73,334
5,0.75,-90,0.08333333333333333,0.75,4,88,334
6,0.75,-90,0.08333333333333333,0.75,4,117,334
2,1,-90,0.08333333333333333,1,4,0,334
3,1,-90,0.08333333333333333,1,4,0,334
4,1,-90,0.08333333333333333,1,4,3,334
5,1,-90,0.08333333333333333,1,4,30,334
6,1,-90,0.08333333333333333,1,4,57,334
2,0,-60,0.08333333333333333,0,4,74,334
3,0,-60,0.08333333333333333,0,4,124,334
4,0,-60,0.08333333333333333,0,4,149,334
5,0,-60,0.08333333333333333,0,4,167,334
6,0,-60,0.08333333333333333,0,4,204,334
2,0.25,-60,0.08333333333333333,0.25,4,45,334
3,0.25,-60,0.08333333333333333,0.25,4,105,334
4,0.25,-60,0.08333333333333333,0.25,4,141,334
5,0.25,-60,0.08333333333333333,0.25,4,174,334
6,0.25,-60,0.08333333333333333,0.25,4,178,334
2,0.5,-60,0.08333333333333333,0.5,4,24,334
3,0.5,-60,0.08333333333333333,0.5,4,64,334
4,0.5,-60,0.08333333333333333,0.5,4,123,334
5,0.5,-60,0.08333333333333333,0.5,4,144,334
6,0.5,-60,0.08333333333333333,0.5,4,154,334
2,0.75,-60,0.08333333333333333,0.75,4,2,334
3,0.75,-60,0.08333333333333333,0.75,4,31,334
4,0.75,-60,0.08333333333333333,0.75,4,65,334
5,0.75,-60,0.08333333333333333,0.75,4,109,334
6,0.75,-60,0.08333333333333333,0.75,4,127,334
2,1,-60,0.08333333333333333,1,4,0,334
3,1,-60,0.08333333333333333,1,4,1,334
4,1,-60,0.08333333333333333,1,4,5,334
5,1,-60,0.08333333333333333,1,4,31,334
6,1,-60,0.08333333333333333,1,4,49,334
2,0,-30,0.08333333333333333,0,4,58,334
3,0,-30,0.08333333333333333,0,4,135,334
4,0,-30,0.08333333333333333,0,4,157,334
5,0,-30,0.08333333333333333,0,4,206,334
6,0,-30,0.08333333333333333,0,4,197,334
2,0.25,-30,0.08333333333333333,0.25,4,41,334
3,0.25,-30,0.08333333333333333,0.25,4,127,334
4,0.25,-30,0.08333333333333333,0.25,4,136,334
5,0.25,-30,0.08333333333333333,0.25,4,165,334
6,0.25,-30,0.08333333333333333,0.25,4,168,334
2,0.5,-30,0.08333333333333333,0.5,4,28,334
3,0.5,-30,0.08333333333333333,0.5,4,73,334
4,0.5,-30,0.08333333333333333,0.5,4,103,334
5,0.5,-30,0.08333333333333333,0.5,4,152,334
6,0.5,-30,0.08333333333333333,0.5,4,171,334
2,0.75,-30,0.08333333333333333,0.75,4,1,334
3,0.75,-30,0.08333333333333333,0.75,4,27,334
4,0.75,-30,0.08333333333333333,0.75,4,77,334
5,0.75,-30,0.08333333333333333,0.75,4,105,334
6,0.75,-30,0.08333333333333333,0.75,4,126,334
2,1,-30,0.08333333333333333,1,4,0,334
3,1,-30,0.08333333333333333,1,4,0,334
4,1,-30,0.08333333333333333,1,4,4,334
5,1,-30,0.08333333333333333,1,4,34,334
6,1,-30,0.08333333333333333,1,4,55,334
2,0,0,0.08333333333333333,0,4,68,334
3,0,0,0.08333333333333333,0,4,132,334
4,0,0,0.08333333333333333,0,4,165,334
5,0,0,0.08333333333333333,0,4,190,334
6,0,0,0.08333333333333333,0,4,212,334
2,0.25,0,0.08333333333333333,0.25,4,45,334
3,0.25,0,0.08333333333333333,0.25,4,111,334
4,0.25,0,0.08333333333333333,0.25,4,131,334
5,0.25,0,0.08333333333333333,0.25,4,185,334
6,0.25,0,0.08333333333333333,0.25,4,182,334
2,0.5,0,0.08333333333333333,0.5,4,23,334
3,0.5,0,0.08333333333333333,0.5,4,62,334
4,0.5,0,0.08333333333333333,0.5,4,112,334
5,0.5,0,0.08333333333333333,0.5,4,144,334
6,0.5,0,0.08333333333333333,0.5,4,154,334
2,0.75,0,0.08333333333333333,0.75,4,4,334
3,0.75,0,0.08333333333333333,0.75,4,30,334
4,0.75,0,0.08333333333333333,0.75,4,78,334
5,0.75,0,0.08333333333333333,0.75,4,99,334
6,0.75,0,0.08333333333333333,0.75,4,133,334
2,1,0,0.08333333333333333,1,4,0,334
3,1,0,0.08333333333333333,1,4,0,334
4,1,0,0.08333333333333333,1,4,5,334
5,1,0,0.08333333333333333,1,4,20,334
6,1,0,0.08333333333333333,1,4,62,334
2,0,30,0.08333333333333333,0,4,68,334
3,0,30,0.08333333333333333,0,4,128,334
4,0,30,0.08333333333333333,0,4,159,334
5,0,30,0.08333333333333333,0,4,197,334
6,0,30,0.08333333333333333,0,4,221,334
2,0.25,30,0.08333333333333333,0.25,4,47,334
3,0.25,30,0.08333333333333333,0.25,4,111,334
4,0.25,30,0.08333333333333333,0.25,4,136,334
5,0.25,30,0.08333333333333333,0.25,4,175,334
6,0.25,30,0.08333333333333333,0.25,4,188,334
2,0.5,30,0.08333333333333333,0.5,4,25,334
3,0.5,30,0.08333333333333333,0.5,4,67,334
4,0.5,30,0.08333333333333333,0.5,4,114,334
5,0.5,30,0.08333333333333333,0.5,4,139,334
6,0.5,30,0.08333333333333333,0.5,4,150,334
2,0.75,30,0.08333333333333333,0.75,4,2,334
3,0.75,30,0.08333333333333333,0.75,4,30,334
4,0.75,30,0.08333333333333333,0.75,4,77,334
5,0.75,30,0.08333333333333333,0.75,4,104,334
6,0.75,30,0.08333333333333333,0.75,4,133,334
2,1,30,0.08333333333333333,1,4,0,334
3,1,30,0.08333333333333333,1,4,0,334
4,1,30,0.08333333333333333,1,4,10,334
5,1,30,0.08333333333333333,1,4,35,334
6,1,30,0.08333333333333333,1,4,62,334
2,0,60,0.08333333333333333,0,4,75,334
3,0,60,0.08333333333333333,0,4,129,334
4,0,60,0.08333333333333333,0,4,175,334
5,0,60,0.08333333333333333,0,4,177,334
6,0,60,0.08333333333333333,0,4,212,334
