R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
3,1,60,0.3333333333333333,1,12,0,334
4,1,60,0.3333333333333333,1,12,6,334
5,1,60,0.3333333333333333,1,12,24,334
6,1,60,0.3333333333333333,1,12,52,334
2,0,90,0.3333333333333333,0,12,69,334
3,0,90,0.3333333333333333,0,12,145,334
4,0,90,0.3333333333333333,0,12,157,334
5,0,90,0.3333333333333333,0,12,163,334
6,0,90,0.3333333333333333,0,12,205,334
2,0.25,90,0.3333333333333333,0.25,12,55,334
3,0.25,90,0.3333333333333333,0.25,12,96,334
4,0.25,90,0.3333333333333333,0.25,12,147,334
5,0.25,90,0.3333333333333333,0.25,12,185,334
6,0.25,90,0.3333333333333333,0.25,12,184,334
2,0.5,90,0.3333333333333333,0.5,12,20,334
3,0.5,90,0.3333333333333333,0.5,12,73,334
4,0.5,90,0.3333333333333333,0.5,12,106,334
5,0.5,90,0.3333333333333333,0.5,12,165,334
6,0.5,90,0.3333333333333333,0.5,12,162,334
2,0.75,90,0.3333333333333333,0.75,12,1,334
3,0.75,90,0.3333333333333333,0.75,12,34,334
4,0.75,90,0.3333333333333333,0.75,12,81,334
5,0.75,90,0.3333333333333333,0.75,12,97,334
6,0.75,90,0.3333333333333333,0.75,12,136,334
2,1,90,0.3333333333333333,1,12,0,334
3,1,90,0.3333333333333333,1,12,0,334
4,1,90,0.3333333333333333,1,12,2,334
5,1,90,0.3333333333333333,1,12,31,334
6,1,90,0.3333333333333333,1,12,52,334
2,0,120,0.3333333333333333,0,12,64,334
3,0,120,0.3333333333333333,0,12,115,334
4,0,120,0.3333333333333333,0,12,165,334
5,0,120,0.3333333333333333,0,12,165,334
6,0,120,0.3333333333333333,0,12,211,334
2,0.25,120,0.3333333333333333,0.25,12,48,334
3,0.25,120,0.3333333333333333,0.25,12,107,334
4,0.25,120,0.3333333333333333,0.25,12,151,334
5,0.25,120,0.3333333333333333,0.25,12,168,334
