R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.5,-90,0.375,0.5,13,26,334
3,0.5,-90,0.375,0.5,13,73,334
4,0.5,-90,0.375,0.5,13,123,334
5,0.5,-90,0.375,0.5,13,137,334
6,0.5,-90,0.375,0.5,13,168,334
2,0.75,-90,0.375,0.75,13,1,334
3,0.75,-90,0.375,0.75,13,26,334
4,0.75,-90,0.375,0.75,13,58,334
5,0.75,-90,0.375,0.75,13,107,334
6,0.75,-90,0.375,0.75,13,119,334
2,1,-90,0.375,1,13,0,334
3,1,-90,0.375,1,13,0,334
4,1,-90,0.375,1,13,8,334
5,1,-90,0.375,1,13,23,334
6,1,-90,0.375,1,13,49,334
2,0,-60,0.375,0,13,64,334
3,0,-60,0.375,0,13,121,334
4,0,-60,0.375,0,13,163,334
5,0,-60,0.375,0,13,186,334
6,0,-60,0.375,0,13,219,334
2,0.25,-60,0.375,0.25,13,63,334
3,0.25,-60,0.375,0.25,13,109,334
4,0.25,-60,0.375,0.25,13,142,334
5,0.25,-60,0.375,0.25,13,162,334
6,0.25,-60,0.375,0.25,13,186,334
2,0.5,-60,0.375,0.5,13,19,334
3,0.5,-60,0.375,0.5,13,55,334
4,0.5,-60,0.375,0.5,13,117,334
5,0.5,-60,0.375,0.5,13,138,334
6,0.5,-60,0.375,0.5,13,166,334
2,0.75,-60,0.375,0.75,13,3,334
3,0.75,-60,0.375,0.75,13,26,334
4,0.75,-60,0.375,0.75,13,63,334
5,0.75,-60,0.375,0.75,13,91,334
6,0.75,-60,0.375,0.75,13,125,334
2,1,-60,0.375,1,13,0,334
3,1,-60,0.375,1,13,0,334
4,1,-60,0.375,1,13,1,334
5,1,-60,0.375,1,13,15,334
6,1,-60,0.375,1,13,44,334
2,0,-30,0.375,0,13,71,334
3,0,-30,0.375,0,13,149,334
4,0,-30,0.375,0,13,184,334
5,0,-30,0.375,0,13,178,334
6,0,-30,0.375,0,13,207,334
2,0.25,-30,0.375,0.25,13,52,334
3,0.25,-30,0.375,0.25,13,114,334
4,0.25,-30,0.375,0.25,13,144,334
5,0.25,-30,0.375,0.25,13,169,334
6,0.25,-30,0.375,0.25,13,178,334
2,0.5,-30,0.375,0.5,13,22,334
3,0.5,-30,0.375,0.5,13,63,334
4,0.5,-30,0.375,0.5,13,96,334
5,0.5,-30,0.375,0.5,13,125,334
6,0.5,-30,0.375,0.5,13,165,334
2,0.75,-30,0.375,0.75,13,2,334
3,0.75,-30,0.375,0.75,13,19,334
4,0.75,-30,0.375,0.75,13,58,334
5,0.75,-30,0.375,0.75,13,101,334
6,0.75,-30,0.375,0.75,13,114,334
2,1,-30,0.375,1,13,0,334
3,1,-30,0.375,1,13,0,334
4,1,-30,0.375,1,13,2,334
5,1,-30,0.375,1,13,20,334
6,1,-30,0.375,1,13,35,334
2,0,0,0.375,0,13,67,334
3,0,0,0.375,0,13,132,334
4,0,0,0.375,0,13,157,334
5,0,0,0.375,0,13,184,334
6,0,0,0.375,0,13,217,334
2,0.25,0,0.375,0.25,13,44,334
3,0.25,0,0.375,0.25,13,96,334
4,0.25,0,0.375,0.25,13,138,334
5,0.25,0,0.375,0.25,13,172,334
6,0.25,0,0.375,0.25,13,198,334
2,0.5,0,0.375,0.5,13,23,334
3,0.5,0,0.375,0.5,13,72,334
4,0.5,0,0.375,0.5,13,121,334
5,0.5,0,0.375,0.5,13,139,334
6,0.5,0,0.375,0.5,13,169,334
2,0.75,0,0.375,0.75,13,0,334
3,0.75,0,0.375,0.75,13,16,334
4,0.75,0,0.375,0.75,13,64,334
5,0.75,0,0.375,0.75,13,90,334
6,0.75,0,0.375,0.75,13,111,334
2,1,0,0.375,1,13,0,334
3,1,0,0.375,1,13,1,334
4,1,0,0.375,1,13,1,334
5,1,0,0.375,1,13,15,334
6,1,0,0.375,1,13,50,334
2,0,30,0.375,0,13,82,334
3,0,30,0.375,0,13,123,334
4,0,30,0.375,0,13,167,334
5,0,30,0.375,0,13,184,334
6,0,30,0.375,0,13,193,334
2,0.25,30,0.375,0.25,13,50,334
3,0.25,30,0.375,0.25,13,106,334
4,0.25,30,0.375,0.25,13,137,334
5,0.25,30,0.375,0.25,13,184,334
6,0.25,30,0.375,0.25,13,191,334
2,0.5,30,0.375,0.5,13,26,334
3,0.5,30,0.375,0.5,13,74,334
4,0.5,30,0.375,0.5,13,114,334
5,0.5,30,0.375,0.5,13,137,334
6,0.5,30,0.375,0.5,13,168,334
2,0.75,30,0.375,0.75,13,0,334
3,0.75,30,0.375,0.75,13,25,334
4,0.75,30,0.375,0.75,13,72,334
5,0.75,30,0.375,0.75,13,105,334
6,0.75,30,0.375,0.75,13,123,334
2,1,30,0.375,1,13,0,334
3,1,30,0.375,1,13,0,334
4,1,30,0.375,1,13,3,334
5,1,30,0.375,1,13,15,334
6,1,30,0.375,1,13,48,334
2,0,60,0.375,0,13,79,334
3,0,60,0.375,0,13,131,334
4,0,60,0.375,0,13,164,334
5,0,60,0.375,0,13,169,334
6,0,60,0.375,0,13,203,334
2,0.25,60,0.375,0.25,13,31,334
3,0.25,60,0.375,0.25,13,115,334
4,0.25,60,0.375,0.25,13,141,334
5,0.25,60,0.375,0.25,13,172,334
6,0.25,60,0.375,0.25,13,194,334
2,0.5,60,0.375,0.5,13,29,334
3,0.5,60,0.375,0.5,13,74,334
4,0.5,60,0.375,0.5,13,104,334
5,0.5,60,0.375,0.5,13,135,334
6,0.5,60,0.375,0.5,13,163,334
2,0.75,60,0.375,0.75,13,2,334
3,0.75,60,0.375,0.75,13,29,334
4,0.75,60,0.375,0.75,13,77,334
5,0.75,60,0.375,0.75,13,102,334
6,0.75,60,0.375,0.75,13,125,334
2,1,60,0.375,1,13,0,334
3,1,60,0.375,1,13,0,334
4,1,60,0.375,1,13,3,334
5,1,60,0.375,1,13,25,334
6,1,60,0.375,1,13,51,334
2,0,90,0.375,0,13,71,334
3,0,90,0.375,0,13,127,334
4,0,90,0.375,0,13,157,334
5,0,90,0.375,0,13,165,334
6,0,90,0.375,0,13,218,334
2,0.25,90,0.375,0.25,13,49,334
3,0.25,90,0.375,0.25,13,108,334
4,0.25,90,0.375,0.25,13,146,334
5,0.25,90,0.375,0.25,13,168,334
6,0.25,90,0.375,0.25,13,196,334
2,0.5,90,0.375,0.5,13,23,334
3,0.5,90,0.375,0.5,13,69,334
4,0.5,90,0.375,0.5,13,108,334
5,0.5,90,0.375,0.5,13,135,334
6,0.5,90,0.375,0.5,13,167,334
2,0.75,90,0.375,0.75,13,0,334
3,0.75,90,0.375,0.75,13,30,334
4,0.75,90,0.375,0.75,13,75,334
5,0.75,90,0.375,0.75,13,103,334
6,0.75,90,0.375,0.75,13,129,334
2,1,90,0.375,1,13,0,334
3,1,90,0.375,1,13,0,334
4,1,90,0.375,1,13,2,334
5,1,90,0.375,1,13,22,334
6,1,90,0.375,1,13,45,334
2,0,120,0.375,0,13,63,334
3,0,120,0.375,0,13,140,334
4,0,120,0.375,0,13,160,334
5,0,120,0.375,0,13,176,334
6,0,120,0.375,0,13,211,334
2,0.25,120,0.375,0.25,13,46,334
3,0.25,120,0.375,0.25,13,99,334
4,0.25,120,0.375,0.25,13,121,334
5,0.25,120,0.375,0.25,13,177,334
6,0.25,120,0.375,0.25,13,208,334
2,0.5,120,0.375,0.5,13,28,334
3,0.5,120,0.375,0.5,13,69,334
