R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
5,0.5,0,0.5,0.5,17,138,333
6,0.5,0,0.5,0.5,17,180,333
2,0.75,0,0.5,0.75,17,1,333
3,0.75,0,0.5,0.75,17,29,333
4,0.75,0,0.5,0.75,17,70,333
5,0.75,0,0.5,0.75,17,86,333
6,0.75,0,0.5,0.75,17,128,333
2,1,0,0.5,1,17,0,333
3,1,0,0.5,1,17,0,333
4,1,0,0.5,1,17,1,333
5,1,0,0.5,1,17,15,333
6,1,0,0.5,1,17,37,333
2,0,30,0.5,0,17,80,333
3,0,30,0.5,0,17,134,333
4,0,30,0.5,0,17,172,333
5,0,30,0.5,0,17,182,333
6,0,30,0.5,0,17,207,333
2,0.25,30,0.5,0.25,17,50,333
3,0.25,30,0.5,0.25,17,100,333
4,0.25,30,0.5,0.25,17,141,333
5,0.25,30,0.5,0.25,17,181,333
6,0.25,30,0.5,0.25,17,201,333
2,0.5,30,0.5,0.5,17,20,333
3,0.5,30,0.5,0.5,17,60,333
4,0.5,30,0.5,0.5,17,106,333
5,0.5,30,0.5,0.5,17,141,333
6,0.5,30,0.5,0.5,17,169,333
2,0.75,30,0.5,0.75,17,0,333
3,0.75,30,0.5,0.75,17,24,333
4,0.75,30,0.5,0.75,17,71,333
5,0.75,30,0.5,0.75,17,96,333
6,0.75,30,0.5,0.75,17,131,333
2,1,30,0.5,1,17,0,333
3,1,30,0.5,1,17,0,333
4,1,30,0.5,1,17,2,333
5,1,30,0.5,1,17,10,333
6,1,30,0.5,1,17,50,333
2,0,60,0.5,0,17,61,333
3,0,60,0.5,0,17,126,333
4,0,60,0.5,0,17,158,333
5,0,60,0.5,0,17,190,333
6,0,60,0.5,0,17,211,333
2,0.25,60,0.5,0.25,17,45,333
3,0.25,60,0.5,0.25,17,91,333
4,0.25,60,0.5,0.25,17,149,333
5,0.25,60,0.5,0.25,17,188,333
6,0.25,60,0.5,0.25,17,196,333
2,0.5,60,0.5,0.5,17,19,333
3,0.5,60,0.5,0.5,17,67,333
4,0.5,60,0.5,0.5,17,112,333
5,0.5,60,0.5,0.5,17,131,333
6,0.5,60,0.5,0.5,17,170,333
2,0.75,60,0.5,0.75,17,0,333
3,0.75,60,0.5,0.75,17,44,333
4,0.75,60,0.5,0.75,17,67,333
5,0.75,60,0.5,0.75,17,103,333
6,0.75,60,0.5,0.75,17,137,333
2,1,60,0.5,1,17,0,333
3,1,60,0.5,1,17,0,333
4,1,60,0.5,1,17,1,333
5,1,60,0.5,1,17,16,333
6,1,60,0.5,1,17,39,333
2,0,90,0.5,0,17,61,333
3,0,90,0.5,0,17,129,333
4,0,90,0.5,0,17,168,333
5,0,90,0.5,0,17,179,333
6,0,90,0.5,0,17,195,333
2,0.25,90,0.5,0.25,17,45,333
3,0.25,90,0.5,0.25,17,111,333
4,0.25,90,0.5,0.25,17,143,333
5,0.25,90,0.5,0.25,17,171,333
6,0.25,90,0.5,0.25,17,175,333
2,0.5,90,0.5,0.5,17,20,333
3,0.5,90,0.5,0.5,17,89,333
4,0.5,90,0.5,0.5,17,102,333
5,0.5,90,0.5,0.5,17,157,333
6,0.5,90,0.5,0.5,17,178,333
2,0.75,90,0.5,0.75,17,2,333
3,0.75,90,0.5,0.75,17,32,333
4,0.75,90,0.5,0.75,17,61,333
5,0.75,90,0.5,0.75,17,96,333
6,0.75,90,0.5,0.75,17,135,333
2,1,90,0.5,1,17,0,333
3,1,90,0.5,1,17,0,333
4,1,90,0.5,1,17,1,333
5,1,90,0.5,1,17,18,333
6,1,90,0.5,1,17,47,333
2,0,120,0.5,0,17,72,333
3,0,120,0.5,0,17,131,333
4,0,120,0.5,0,17,168,333
5,0,120,0.5,0,17,179,333
6,0,120,0.5,0,17,202,333
2,0.25,120,0.5,0.25,17,54,333
3,0.25,120,0.5,0.25,17,100,333
4,0.25,120,0.5,0.25,17,143,333
5,0.25,120,0.5,0.25,17,172,333
6,0.25,120,0.5,0.25,17,193,333
2,0.5,120,0.5,0.5,17,17,333
3,0.5,120,0.5,0.5,17,72,333
4,0.5,120,0.5,0.5,17,113,333
5,0.5,120,0.5,0.5,17,155,333
6,0.5,120,0.5,0.5,17,159,333
2,0.75,120,0.5,0.75,17,1,333
3,0.75,120,0.5,0.75,17,34,333
4,0.75,120,0.5,0.75,17,61,333
5,0.75,120,0.5,0.75,17,114,333
6,0.75,120,0.5,0.75,17,139,333
2,1,120,0.5,1,17,0,333
3,1,120,0.5,1,17,0,333
4,1,120,0.5,1,17,4,333
5,1,120,0.5,1,17,28,333
6,1,120,0.5,1,17,52,333
2,0,150,0.5,0,17,76,333
3,0,150,0.5,0,17,140,333
4,0,150,0.5,0,17,155,333
5,0,150,0.5,0,17,197,333
6,0,150,0.5,0,17,219,333
2,0.25,150,0.5,0.25,17,49,333
3,0.25,150,0.5,0.25,17,103,333
4,0.25,150,0.5,0.25,17,150,333
5,0.25,150,0.5,0.25,17,177,333
6,0.25,150,0.5,0.25,17,188,333
2,0.5,150,0.5,0.5,17,18,333
3,0.5,150,0.5,0.5,17,70,333
4,0.5,150,0.5,0.5,17,101,333
5,0.5,150,0.5,0.5,17,140,333
6,0.5,150,0.5,0.5,17,167,333
2,0.75,150,0.5,0.75,17,0,333
3,0.75,150,0.5,0.75,17,27,333
4,0.75,150,0.5,0.75,17,75,333
5,0.75,150,0.5,0.75,17,111,333
6,0.75,150,0.5,0.75,17,116,333
2,1,150,0.5,1,17,0,333
3,1,150,0.5,1,17,0,333
4,1,150,0.5,1,17,6,333
5,1,150,0.5,1,17,31,333
6,1,150,0.5,1,17,55,333
2,0,180,0.5,0,17,71,333
3,0,180,0.5,0,17,139,333
4,0,180,0.5,0,17,169,333
5,0,180,0.5,0,17,171,333
6,0,180,0.5,0,17,209,333
2,0.25,180,0.5,0.25,17,36,333
3,0.25,180,0.5,0.25,17,101,333
4,0.25,180,0.5,0.25,17,135,333
5,0.25,180,0.5,0.25,17,177,333
6,0.25,180,0.5,0.25,17,180,333
2,0.5,180,0.5,0.5,17,27,333
3,0.5,180,0.5,0.5,17,75,333
4,0.5,180,0.5,0.5,17,127,333
5,0.5,180,0.5,0.5,17,153,333
6,0.5,180,0.5,0.5,17,158,333
2,0.75,180,0.5,0.75,17,0,333
3,0.75,180,0.5,0.75,17,29,333
4,0.75,180,0.5,0.75,17,72,333
5,0.75,180,0.5,0.75,17,98,333
6,0.75,180,0.5,0.75,17,120,333
2,1,180,0.5,1,17,0,333
3,1,180,0.5,1,17,0,333
4,1,180,0.5,1,17,6,333
5,1,180,0.5,1,17,24,333
6,1,180,0.5,1,17,49,333
2,0,210,0.5,0,17,71,333
3,0,210,0.5,0,17,127,333
4,0,210,0.5,0,17,158,333
5,0,210,0.5,0,17,186,333
6,0,210,0.5,0,17,207,333
2,0.25,210,0.5,0.25,17,40,333
3,0.25,210,0.5,0.25,17,94,333
4,0.25,210,0.5,0.25,17,151,333
5,0.25,210,0.5,0.25,17,170,333
6,0.25,210,0.5,0.25,17,187,333
2,0.5,210,0.5,0.5,17,21,333
3,0.5,210,0.5,0.5,17,71,333
4,0.5,210,0.5,0.5,17,108,333
5,0.5,210,0.5,0.5,17,134,333
6,0.5,210,0.5,0.5,17,163,333
2,0.75,210,0.5,0.75,17,2,333
3,0.75,210,0.5,0.75,17,28,333
4,0.75,210,0.5,0.75,17,57,333
5,0.75,210,0.5,0.75,17,132,333
6,0.75,210,0.5,0.75,17,137,333
2,1,210,0.5,1,17,0,333
3,1,210,0.5,1,17,0,333
4,1,210,0.5,1,17,5,333
5,1,210,0.5,1,17,24,333
6,1,210,0.5,1,17,48,333
2,0,240,0.5,0,17,74,333
3,0,240,0.5,0,17,121,333
4,0,240,0.5,0,17,152,333
5,0,240,0.5,0,17,182,333
6,0,240,0.5,0,17,190,333
2,0.25,240,0.5,0.25,17,47,333
3,0.25,240,0.5,0.25,17,110,333
4,0.25,240,0.5,0.25,17,159,333
5,0.25,240,0.5,0.25,17,157,333
6,0.25,240,0.5,0.25,17,177,333
2,0.5,240,0.5,0.5,17,30,333
3,0.5,240,0.5,0.5,17,65,333
4,0.5,240,0.5,0.5,17,113,333
5,0.5,240,0.5,0.5,17,154,333
6,0.5,240,0.5,0.5,17,180,333
2,0.75,240,0.5,0.75,17,2,333
3,0.75,240,0.5,0.75,17,27,333
4,0.75,240,0.5,0.75,17,67,333
5,0.75,240,0.5,0.75,17,118,333
6,0.75,240,0.5,0.75,17,137,333
2,1,240,0.5,1,17,0,333
3,1,240,0.5,1,17,0,333
4,1,240,0.5,1,17,6,333
5,1,240,0.5,1,17,24,333
6,1,240,0.5,1,17,56,333
2,0,270,0.5,0,17,65,333
3,0,270,0.5,0,17,124,333
4,0,270,0.5,0,17,186,333
5,0,270,0.5,0,17,177,333
6,0,270,0.5,0,17,208,333
2,0.25,270,0.5,0.25,17,44,333
3,0.25,270,0.5,0.25,17,106,333
4,0.25,270,0.5,0.25,17,145,333
5,0.25,270,0.5,0.25,17,162,333
6,0.25,270,0.5,0.25,17,204,333
2,0.5,270,0.5,0.5,17,18,333
3,0.5,270,0.5,0.5,17,74,333
4,0.5,270,0.5,0.5,17,108,333
5,0.5,270,0.5,0.5,17,158,333
6,0.5,270,0.5,0.5,17,170,333
2,0.75,270,0.5,0.75,17,0,333
3,0.75,270,0.5,0.75,17,27,333
4,0.75,270,0.5,0.75,17,70,333
5,0.75,270,0.5,0.75,17,103,333
6,0.75,270,0.5,0.75,17,128,333
2,1,270,0.5,1,17,0,333
3,1,270,0.5,1,17,0,333
4,1,270,0.5,1,17,2,333
5,1,270,0.5,1,17,28,333
6,1,270,0.5,1,17,63,333
2,0,300,0.5,0,17,69,333
3,0,300,0.5,0,17,143,333
4,0,300,0.5,0,17,163,333
5,0,300,0.5,0,17,180,333
6,0,300,0.5,0,17,204,333
2,0.25,300,0.5,0.25,17,42,333
3,0.25,300,0.5,0.25,17,101,333
4,0.25,300,0.5,0.25,17,139,333
5,0.25,300,0.5,0.25,17,153,333
6,0.25,300,0.5,0.25,17,174,333
2,0.5,300,0.5,0.5,17,32,333
3,0.5,300,0.5,0.5,17,53,333
4,0.5,300,0.5,0.5,17,119,333
5,0.5,300,0.5,0.5,17,148,333
6,0.5,300,0.5,0.5,17,157,333
2,0.75,300,0.5,0.75,17,1,333
3,0.75,300,0.5,0.75,17,30,333
4,0.75,300,0.5,0.75,17,68,333
5,0.75,300,0.5,0.75,17,103,333
6,0.75,300,0.5,0.75,17,123,333
2,1,300,0.5,1,17,0,333
3,1,300,0.5,1,17,0,333
4,1,300,0.5,1,17,1,333
5,1,300,0.5,1,17,22,333
6,1,300,0.5,1,17,57,333
2,0,330,0.5,0,17,78,333
3,0,330,0.5,0,17,124,333
4,0,330,0.5,0,17,154,333
5,0,330,0.5,0,17,187,333
6,0,330,0.5,0,17,209,333
2,0.25,330,0.5,0.25,17,51,333
3,0.25,330,0.5,0.25,17,107,333
4,0.25,330,0.5,0.25,17,139,333
5,0.25,330,0.5,0.25,17,161,333
6,0.25,330,0.5,0.25,17,178,333
2,0.5,330,0.5,0.5,17,19,333
3,0.5,330,0.5,0.5,17,60,333
4,0.5,330,0.5,0.5,17,103,333
5,0.5,330,0.5,0.5,17,155,333
6,0.5,330,0.5,0.5,17,162,333
2,0.75,330,0.5,0.75,17,1,333
3,0.75,330,0.5,0.75,17,32,333
4,0.75,330,0.5,0.75,17,72,333
5,0.75,330,0.5,0.75,17,98,333
6,0.75,330,0.5,0.75,17,155,333
2,1,330,0.5,1,17,0,333
3,1,330,0.5,1,17,0,333
4,1,330,0.5,1,17,3,333
5,1,330,0.5,1,17,26,333
6,1,330,0.5,1,17,60,333
2,0,360,0.5,0,17,67,333
3,0,360,0.5,0,17,134,333
4,0,360,0.5,0,17,154,333
5,0,360,0.5,0,17,199,333
6,0,360,0.5,0,17,200,333
2,0.25,360,0.5,0.25,17,52,333
3,0.25,360,0.5,0.25,17,100,333
4,0.25,360,0.5,0.25,17,132,333
5,0.25,360,0.5,0.25,17,155,333
6,0.25,360,0.5,0.25,17,194,333
2,0.5,360,0.5,0.5,17,14,333
3,0.5,360,0.5,0.5,17,66,333
4,0.5,360,0.5,0.5,17,117,333
5,0.5,360,0.5,0.5,17,152,333
6,0.5,360,0.5,0.5,17,171,333
2,0.75,360,0.5,0.75,17,1,333
3,0.75,360,0.5,0.75,17,39,333
4,0.75,360,0.5,0.75,17,53,333
5,0.75,360,0.5,0.75,17,96,333
6,0.75,360,0.5,0.75,17,137,333
2,1,360,0.5,1,17,0,333
3,1,360,0.5,1,17,0,333
4,1,360,0.5,1,17,5,333
5,1,360,0.5,1,17,20,333
6,1,360,0.5,1,17,64,333
2,0,-360,0.5416666666666666,0,17,76,333
3,0,-360,0.5416666666666666,0,17,133,333
4,0,-360,0.5416666666666666,0,17,162,333
5,0,-360,0.5416666666666666,0,17,192,333
6,0,-360,0.5416666666666666,0,17,201,333
2,0.25,-360,0.5416666666666666,0.25,17,38,333
3,0.25,-360,0.5416666666666666,0.25,17,111,333
4,0.25,-360,0.5416666666666666,0.25,17,139,333
5,0.25,-360,0.5416666666666666,0.25,17,162,333
6,0.25,-360,0.5416666666666666,0.25,17,189,333
2,0.5,-360,0.5416666666666666,0.5,17,13,333
3,0.5,-360,0.5416666666666666,0.5,17,79,333
4,0.5,-360,0.5416666666666666,0.5,17,126,333
5,0.5,-360,0.5416666666666666,0.5,17,137,333
6,0.5,-360,0.5416666666666666,0.5,17,159,333
2,0.75,-360,0.5416666666666666,0.75,17,1,333
3,0.75,-360,0.5416666666666666,0.75,17,30,333
4,0.75,-360,0.5416666666666666,0.75,17,77,333
5,0.75,-360,0.5416666666666666,0.75,17,125,333
6,0.75,-360,0.5416666666666666,0.75,17,125,333
2,1,-360,0.5416666666666666,1,17,0,333
3,1,-360,0.5416666666666666,1,17,0,333
4,1,-360,0.5416666666666666,1,17,4,333
5,1,-360,0.5416666666666666,1,17,21,333
6,1,-360,0.5416666666666666,1,17,55,333
2,0,-330,0.5416666666666666,0,17,59,333
3,0,-330,0.5416666666666666,0,17,136,333
4,0,-330,0.5416666666666666,0,17,153,333
5,0,-330,0.5416666666666666,0,17,194,333
6,0,-330,0.5416666666666666,0,17,194,333
2,0.25,-330,0.5416666666666666,0.25,17,49,333
3,0.25,-330,0.5416666666666666,0.25,17,114,333
4,0.25,-330,0.5416666666666666,0.25,17,155,333
5,0.25,-330,0.5416666666666666,0.25,17,151,333
6,0.25,-330,0.5416666666666666,0.25,17,182,333
2,0.5,-330,0.5416666666666666,0.5,17,13,333
3,0.5,-330,0.5416666666666666,0.5,17,71,333
4,0.5,-330,0.5416666666666666,0.5,17,113,333
5,0.5,-330,0.5416666666666666,0.5,17,150,333
6,0.5,-330,0.5416666666666666,0.5,17,174,333
2,0.75,-330,0.5416666666666666,0.75,17,1,333
3,0.75,-330,0.5416666666666666,0.75,17,35,333
4,0.75,-330,0.5416666666666666,0.75,17,73,333
5,0.75,-330,0.5416666666666666,0.75,17,84,333
6,0.75,-330,0.5416666666666666,0.75,17,145,333
2,1,-330,0.5416666666666666,1,17,0,333
3,1,-330,0.5416666666666666,1,17,0,333
4,1,-330,0.5416666666666666,1,17,5,333
5,1,-330,0.5416666666666666,1,17,32,333
6,1,-330,0.5416666666666666,1,17,59,333
2,0,-300,0.5416666666666666,0,17,84,333
3,0,-300,0.5416666666666666,0,17,127,333
4,0,-300,0.5416666666666666,0,17,163,333
5,0,-300,0.5416666666666666,0,17,196,333
6,0,-300,0.5416666666666666,0,17,201,333
2,0.25,-300,0.5416666666666666,0.25,17,48,333
3,0.25,-300,0.5416666666666666,0.25,17,117,333
4,0.25,-300,0.5416666666666666,0.25,17,142,333
5,0.25,-300,0.5416666666666666,0.25,17,179,333
6,0.25,-300,0.5416666666666666,0.25,17,197,333
2,0.5,-300,0.5416666666666666,0.5,17,22,333
3,0.5,-300,0.5416666666666666,0.5,17,87,333
4,0.5,-300,0.5416666666666666,0.5,17,129,333
5,0.5,-300,0.5416666666666666,0.5,17,146,333
6,0.5,-300,0.5416666666666666,0.5,17,161,333
2,0.75,-300,0.5416666666666666,0.75,17,0,333
3,0.75,-300,0.5416666666666666,0.75,17,25,333
4,0.75,-300,0.5416666666666666,0.75,17,80,333
5,0.75,-300,0.5416666666666666,0.75,17,104,333
6,0.75,-300,0.5416666666666666,0.75,17,144,333
2,1,-300,0.5416666666666666,1,17,0,333
3,1,-300,0.5416666666666666,1,17,0,333
4,1,-300,0.5416666666666666,1,17,1,333
5,1,-300,0.5416666666666666,1,17,30,333
6,1,-300,0.5416666666666666,1,17,70,333
2,0,-270,0.5416666666666666,0,17,64,333
3,0,-270,0.5416666666666666,0,17,138,333
4,0,-270,0.5416666666666666,0,17,151,333
5,0,-270,0.5416666666666666,0,17,187,333
6,0,-270,0.5416666666666666,0,17,201,333
2,0.25,-270,0.5416666666666666,0.25,17,53,333
3,0.25,-270,0.5416666666666666,0.25,17,108,333
4,0.25,-270,0.5416666666666666,0.25,17,143,333
5,0.25,-270,0.5416666666666666,0.25,17,168,333
6,0.25,-270,0.5416666666666666,0.25,17,199,333
2,0.5,-270,0.5416666666666666,0.5,17,22,333
3,0.5,-270,0.5416666666666666,0.5,17,70,333
4,0.5,-270,0.5416666666666666,0.5,17,124,333
5,0.5,-270,0.5416666666666666,0.5,17,146,333
6,0.5,-270,0.5416666666666666,0.5,17,155,333
2,0.75,-270,0.5416666666666666,0.75,17,1,333
3,0.75,-270,0.5416666666666666,0.75,17,31,333
4,0.75,-270,0.5416666666666666,0.75,17,64,333
5,0.75,-270,0.5416666666666666,0.75,17,94,333
6,0.75,-270,0.5416666666666666,0.75,17,116,333
2,1,-270,0.5416666666666666,1,17,0,333
3,1,-270,0.5416666666666666,1,17,0,333
4,1,-270,0.5416666666666666,1,17,5,333
