R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,1,270,0.875,1,29,3,333
5,1,270,0.875,1,29,22,333
6,1,270,0.875,1,29,53,333
2,0,300,0.875,0,29,72,333
3,0,300,0.875,0,29,126,333
4,0,300,0.875,0,29,170,333
5,0,300,0.875,0,29,188,333
6,0,300,0.875,0,29,203,333
2,0.25,300,0.875,0.25,29,36,333
3,0.25,300,0.875,0.25,29,122,333
4,0.25,300,0.875,0.25,29,156,333
5,0.25,300,0.875,0.25,29,178,333
6,0.25,300,0.875,0.25,29,179,333
2,0.5,300,0.875,0.5,29,19,333
3,0.5,300,0.875,0.5,29,56,333
4,0.5,300,0.875,0.5,29,119,333
5,0.5,300,0.875,0.5,29,149,333
6,0.5,300,0.875,0.5,29,169,333
2,0.75,300,0.875,0.75,29,3,333
3,0.75,300,0.875,0.75,29,17,333
4,0.75,300,0.875,0.75,29,59,333
5,0.75,300,0.875,0.75,29,112,333
6,0.75,300,0.875,0.75,29,136,333
2,1,300,0.875,1,29,0,333
3,1,300,0.875,1,29,0,333
4,1,300,0.875,1,29,3,333
5,1,300,0.875,1,29,16,333
6,1,300,0.875,1,29,61,333
2,0,330,0.875,0,29,65,333
3,0,330,0.875,0,29,143,333
4,0,330,0.875,0,29,161,333
5,0,330,0.875,0,29,182,333
6,0,330,0.875,0,29,196,333
2,0.25,330,0.875,0.25,29,63,333
3,0.25,330,0.875,0.25,29,101,333
4,0.25,330,0.875,0.25,29,141,333
5,0.25,330,0.875,0.25,29,167,333
6,0.25,330,0.875,0.25,29,197,333
2,0.5,330,0.875,0.5,29,13,333
3,0.5,330,0.875,0.5,29,75,333
4,0.5,330,0.875,0.5,29,104,333
5,0.5,330,0.875,0.5,29,126,333
6,0.5,330,0.875,0.5,29,160,333
2,0.75,330,0.875,0.75,29,0,333
3,0.75,330,0.875,0.75,29,34,333
4,0.75,330,0.875,0.75,29,62,333
5,0.75,330,0.875,0.75,29,93,333
6,0.75,330,0.875,0.75,29,150,333
2,1,330,0.875,1,29,0,333
3,1,330,0.875,1,29,0,333
4,1,330,0.875,1,29,3,333
5,1,330,0.875,1,29,35,333
6,1,330,0.875,1,29,58,333
2,0,360,0.875,0,29,65,333
3,0,360,0.875,0,29,124,333
4,0,360,0.875,0,29,163,333
5,0,360,0.875,0,29,173,333
6,0,360,0.875,0,29,209,333
2,0.25,360,0.875,0.25,29,45,333
3,0.25,360,0.875,0.25,29,110,333
4,0.25,360,0.875,0.25,29,142,333
5,0.25,360,0.875,0.25,29,169,333
6,0.25,360,0.875,0.25,29,197,333
2,0.5,360,0.875,0.5,29,20,333
3,0.5,360,0.875,0.5,29,66,333
4,0.5,360,0.875,0.5,29,126,333
5,0.5,360,0.875,0.5,29,132,333
6,0.5,360,0.875,0.5,29,173,333
2,0.75,360,0.875,0.75,29,1,333
3,0.75,360,0.875,0.75,29,44,333
4,0.75,360,0.875,0.75,29,66,333
5,0.75,360,0.875,0.75,29,102,333
6,0.75,360,0.875,0.75,29,125,333
2,1,360,0.875,1,29,0,333
3,1,360,0.875,1,29,0,333
4,1,360,0.875,1,29,0,333
5,1,360,0.875,1,29,26,333
6,1,360,0.875,1,29,59,333
2,0,-360,0.9166666666666666,0,29,66,333
3,0,-360,0.9166666666666666,0,29,143,333
4,0,-360,0.9166666666666666,0,29,160,333
5,0,-360,0.9166666666666666,0,29,172,333
6,0,-360,0.9166666666666666,0,29,202,333
2,0.25,-360,0.9166666666666666,0.25,29,52,333
3,0.25,-360,0.9166666666666666,0.25,29,101,333
4,0.25,-360,0.9166666666666666,0.25,29,144,333
5,0.25,-360,0.9166666666666666,0.25,29,175,333
6,0.25,-360,0.9166666666666666,0.25,29,177,333
2,0.5,-360,0.9166666666666666,0.5,29,23,333
3,0.5,-360,0.9166666666666666,0.5,29,72,333
4,0.5,-360,0.9166666666666666,0.5,29,117,333
5,0.5,-360,0.9166666666666666,0.5,29,151,333
6,0.5,-360,0.9166666666666666,0.5,29,184,333
2,0.75,-360,0.9166666666666666,0.75,29,2,333
3,0.75,-360,0.9166666666666666,0.75,29,32,333
4,0.75,-360,0.9166666666666666,0.75,29,81,333
5,0.75,-360,0.9166666666666666,0.75,29,112,333
6,0.75,-360,0.9166666666666666,0.75,29,133,333
2,1,-360,0.9166666666666666,1,29,0,333
3,1,-360,0.9166666666666666,1,29,0,333
4,1,-360,0.9166666666666666,1,29,8,333
5,1,-360,0.9166666666666666,1,29,28,333
6,1,-360,0.9166666666666666,1,29,49,333
2,0,-330,0.9166666666666666,0,29,71,333
3,0,-330,0.9166666666666666,0,29,123,333
4,0,-330,0.9166666666666666,0,29,167,333
5,0,-330,0.9166666666666666,0,29,196,333
6,0,-330,0.9166666666666666,0,29,205,333
2,0.25,-330,0.9166666666666666,0.25,29,60,333
3,0.25,-330,0.9166666666666666,0.25,29,107,333
4,0.25,-330,0.9166666666666666,0.25,29,148,333
5,0.25,-330,0.9166666666666666,0.25,29,182,333
6,0.25,-330,0.9166666666666666,0.25,29,202,333
2,0.5,-330,0.9166666666666666,0.5,29,24,333
3,0.5,-330,0.9166666666666666,0.5,29,69,333
4,0.5,-330,0.9166666666666666,0.5,29,121,333
5,0.5,-330,0.9166666666666666,0.5,29,154,333
6,0.5,-330,0.9166666666666666,0.5,29,161,333
2,0.75,-330,0.9166666666666666,0.75,29,2,333
3,0.75,-330,0.9166666666666666,0.75,29,37,333
4,0.75,-330,0.9166666666666666,0.75,29,71,333
5,0.75,-330,0.9166666666666666,0.75,29,111,333
6,0.75,-330,0.9166666666666666,0.75,29,120,333
2,1,-330,0.9166666666666666,1,29,0,333
3,1,-330,0.9166666666666666,1,29,0,333
4,1,-330,0.9166666666666666,1,29,5,333
5,1,-330,0.9166666666666666,1,29,32,333
6,1,-330,0.9166666666666666,1,29,52,333
2,0,-300,0.9166666666666666,0,29,78,333
3,0,-300,0.9166666666666666,0,29,113,333
4,0,-300,0.9166666666666666,0,29,150,333
5,0,-300,0.9166666666666666,0,29,180,333
6,0,-300,0.9166666666666666,0,29,214,333
2,0.25,-300,0.9166666666666666,0.25,29,39,333
3,0.25,-300,0.9166666666666666,0.25,29,96,333
4,0.25,-300,0.9166666666666666,0.25,29,139,333
5,0.25,-300,0.9166666666666666,0.25,29,175,333
6,0.25,-300,0.9166666666666666,0.25,29,197,333
2,0.5,-300,0.9166666666666666,0.5,29,14,333
3,0.5,-300,0.9166666666666666,0.5,29,88,333
4,0.5,-300,0.9166666666666666,0.5,29,99,333
5,0.5,-300,0.9166666666666666,0.5,29,132,333
6,0.5,-300,0.9166666666666666,0.5,29,176,333
2,0.75,-300,0.9166666666666666,0.75,29,2,333
3,0.75,-300,0.9166666666666666,0.75,29,36,333
4,0.75,-300,0.9166666666666666,0.75,29,69,333
5,0.75,-300,0.9166666666666666,0.75,29,111,333
6,0.75,-300,0.9166666666666666,0.75,29,137,333
2,1,-300,0.9166666666666666,1,29,0,333
3,1,-300,0.9166666666666666,1,29,0,333
4,1,-300,0.9166666666666666,1,29,5,333
5,1,-300,0.9166666666666666,1,29,30,333
6,1,-300,0.9166666666666666,1,29,52,333
2,0,-270,0.9166666666666666,0,29,73,333
3,0,-270,0.9166666666666666,0,29,127,333
4,0,-270,0.9166666666666666,0,29,149,333
5,0,-270,0.9166666666666666,0,29,173,333
6,0,-270,0.9166666666666666,0,29,209,333
2,0.25,-270,0.9166666666666666,0.25,29,54,333
3,0.25,-270,0.9166666666666666,0.25,29,99,333
4,0.25,-270,0.9166666666666666,0.25,29,146,333
5,0.25,-270,0.9166666666666666,0.25,29,159,333
6,0.25,-270,0.9166666666666666,0.25,29,175,333
2,0.5,-270,0.9166666666666666,0.5,29,16,333
3,0.5,-270,0.9166666666666666,0.5,29,71,333
4,0.5,-270,0.9166666666666666,0.5,29,116,333
5,0.5,-270,0.9166666666666666,0.5,29,153,333
6,0.5,-270,0.9166666666666666,0.5,29,174,333
2,0.75,-270,0.9166666666666666,0.75,29,2,333
3,0.75,-270,0.9166666666666666,0.75,29,37,333
4,0.75,-270,0.9166666666666666,0.75,29,67,333
5,0.75,-270,0.9166666666666666,0.75,29,110,333
6,0.75,-270,0.9166666666666666,0.75,29,129,333
2,1,-270,0.9166666666666666,1,29,0,333
3,1,-270,0.9166666666666666,1,29,0,333
4,1,-270,0.9166666666666666,1,29,4,333
5,1,-270,0.9166666666666666,1,29,28,333
6,1,-270,0.9166666666666666,1,29,68,333
2,0,-240,0.9166666666666666,0,29,76,333
3,0,-240,0.9166666666666666,0,29,126,333
4,0,-240,0.9166666666666666,0,29,155,333
5,0,-240,0.9166666666666666,0,29,177,333
6,0,-240,0.9166666666666666,0,29,214,333
2,0.25,-240,0.9166666666666666,0.25,29,42,333
3,0.25,-240,0.9166666666666666,0.25,29,98,333
4,0.25,-240,0.9166666666666666,0.25,29,151,333
5,0.25,-240,0.9166666666666666,0.25,29,159,333
6,0.25,-240,0.9166666666666666,0.25,29,175,333
2,0.5,-240,0.9166666666666666,0.5,29,26,333
3,0.5,-240,0.9166666666666666,0.5,29,63,333
4,0.5,-240,0.9166666666666666,0.5,29,104,333
5,0.5,-240,0.9166666666666666,0.5,29,152,333
6,0.5,-240,0.9166666666666666,0.5,29,162,333
2,0.75,-240,0.9166666666666666,0.75,29,1,333
3,0.75,-240,0.9166666666666666,0.75,29,20,333
4,0.75,-240,0.9166666666666666,0.75,29,67,333
5,0.75,-240,0.9166666666666666,0.75,29,98,333
6,0.75,-240,0.9166666666666666,0.75,29,133,333
2,1,-240,0.9166666666666666,1,29,0,333
3,1,-240,0.9166666666666666,1,29,0,333
4,1,-240,0.9166666666666666,1,29,5,333
5,1,-240,0.9166666666666666,1,29,28,333
6,1,-240,0.9166666666666666,1,29,56,333
2,0,-210,0.9166666666666666,0,29,65,333
3,0,-210,0.9166666666666666,0,29,125,333
4,0,-210,0.9166666666666666,0,29,173,333
5,0,-210,0.9166666666666666,0,29,169,333
6,0,-210,0.9166666666666666,0,29,198,333
2,0.25,-210,0.9166666666666666,0.25,29,51,333
3,0.25,-210,0.9166666666666666,0.25,29,112,333
4,0.25,-210,0.9166666666666666,0.25,29,133,333
5,0.25,-210,0.9166666666666666,0.25,29,174,333
6,0.25,-210,0.9166666666666666,0.25,29,179,333
2,0.5,-210,0.9166666666666666,0.5,29,22,333
3,0.5,-210,0.9166666666666666,0.5,29,67,333
4,0.5,-210,0.9166666666666666,0.5,29,116,333
5,0.5,-210,0.9166666666666666,0.5,29,146,333
6,0.5,-210,0.9166666666666666,0.5,29,149,333
2,0.75,-210,0.9166666666666666,0.75,29,0,333
3,0.75,-210,0.9166666666666666,0.75,29,38,333
4,0.75,-210,0.9166666666666666,0.75,29,62,333
5,0.75,-210,0.9166666666666666,0.75,29,90,333
6,0.75,-210,0.9166666666666666,0.75,29,127,333
2,1,-210,0.9166666666666666,1,29,0,333
3,1,-210,0.9166666666666666,1,29,1,333
4,1,-210,0.9166666666666666,1,29,4,333
5,1,-210,0.9166666666666666,1,29,22,333
6,1,-210,0.9166666666666666,1,29,48,333
2,0,-180,0.9166666666666666,0,29,69,333
3,0,-180,0.9166666666666666,0,29,116,333
4,0,-180,0.9166666666666666,0,29,146,333
5,0,-180,0.9166666666666666,0,29,177,333
6,0,-180,0.9166666666666666,0,29,197,333
2,0.25,-180,0.9166666666666666,0.25,29,51,333
3,0.25,-180,0.9166666666666666,0.25,29,119,333
4,0.25,-180,0.9166666666666666,0.25,29,152,333
5,0.25,-180,0.9166666666666666,0.25,29,166,333
6,0.25,-180,0.9166666666666666,0.25,29,198,333
2,0.5,-180,0.9166666666666666,0.5,29,17,333
3,0.5,-180,0.9166666666666666,0.5,29,69,333
4,0.5,-180,0.9166666666666666,0.5,29,102,333
5,0.5,-180,0.9166666666666666,0.5,29,144,333
6,0.5,-180,0.9166666666666666,0.5,29,165,333
2,0.75,-180,0.9166666666666666,0.75,29,2,333
3,0.75,-180,0.9166666666666666,0.75,29,26,333
4,0.75,-180,0.9166666666666666,0.75,29,70,333
5,0.75,-180,0.9166666666666666,0.75,29,95,333
6,0.75,-180,0.9166666666666666,0.75,29,120,333
2,1,-180,0.9166666666666666,1,29,0,333
3,1,-180,0.9166666666666666,1,29,0,333
4,1,-180,0.9166666666666666,1,29,7,333
5,1,-180,0.9166666666666666,1,29,31,333
6,1,-180,0.9166666666666666,1,29,53,333
2,0,-150,0.9166666666666666,0,29,77,333
3,0,-150,0.9166666666666666,0,29,125,333
4,0,-150,0.9166666666666666,0,29,159,333
5,0,-150,0.9166666666666666,0,29,192,333
6,0,-150,0.9166666666666666,0,29,207,333
2,0.25,-150,0.9166666666666666,0.25,29,42,333
3,0.25,-150,0.9166666666666666,0.25,29,88,333
4,0.25,-150,0.9166666666666666,0.25,29,138,333
5,0.25,-150,0.9166666666666666,0.25,29,165,333
6,0.25,-150,0.9166666666666666,0.25,29,190,333
2,0.5,-150,0.9166666666666666,0.5,29,18,333
3,0.5,-150,0.9166666666666666,0.5,29,66,333
4,0.5,-150,0.9166666666666666,0.5,29,106,333
5,0.5,-150,0.9166666666666666,0.5,29,134,333
6,0.5,-150,0.9166666666666666,0.5,29,155,333
2,0.75,-150,0.9166666666666666,0.75,29,0,333
3,0.75,-150,0.9166666666666666,0.75,29,21,333
4,0.75,-150,0.9166666666666666,0.75,29,70,333
5,0.75,-150,0.9166666666666666,0.75,29,86,333
6,0.75,-150,0.9166666666666666,0.75,29,115,333
2,1,-150,0.9166666666666666,1,29,0,333
3,1,-150,0.9166666666666666,1,29,0,333
4,1,-150,0.9166666666666666,1,29,5,333
5,1,-150,0.9166666666666666,1,29,34,333
6,1,-150,0.9166666666666666,1,29,33,333
2,0,-120,0.9166666666666666,0,29,56,333
3,0,-120,0.9166666666666666,0,29,121,333
4,0,-120,0.9166666666666666,0,29,158,333
5,0,-120,0.9166666666666666,0,29,187,333
6,0,-120,0.9166666666666666,0,29,204,333
2,0.25,-120,0.9166666666666666,0.25,29,50,333
3,0.25,-120,0.9166666666666666,0.25,29,98,333
4,0.25,-120,0.9166666666666666,0.25,29,145,333
5,0.25,-120,0.9166666666666666,0.25,29,169,333
6,0.25,-120,0.9166666666666666,0.25,29,201,333
2,0.5,-120,0.9166666666666666,0.5,29,17,333
3,0.5,-120,0.9166666666666666,0.5,29,71,333
4,0.5,-120,0.9166666666666666,0.5,29,99,333
5,0.5,-120,0.9166666666666666,0.5,29,131,333
6,0.5,-120,0.9166666666666666,0.5,29,158,333
2,0.75,-120,0.9166666666666666,0.75,29,1,333
3,0.75,-120,0.9166666666666666,0.75,29,26,333
4,0.75,-120,0.9166666666666666,0.75,29,52,333
5,0.75,-120,0.9166666666666666,0.75,29,83,333
6,0.75,-120,0.9166666666666666,0.75,29,117,333
2,1,-120,0.9166666666666666,1,29,0,333
3,1,-120,0.9166666666666666,1,29,0,333
4,1,-120,0.9166666666666666,1,29,2,333
5,1,-120,0.9166666666666666,1,29,20,333
6,1,-120,0.9166666666666666,1,29,45,333
2,0,-90,0.9166666666666666,0,29,57,333
3,0,-90,0.9166666666666666,0,29,127,333
4,0,-90,0.9166666666666666,0,29,163,333
5,0,-90,0.9166666666666666,0,29,179,333
6,0,-90,0.9166666666666666,0,29,201,333
2,0.25,-90,0.9166666666666666,0.25,29,50,333
3,0.25,-90,0.9166666666666666,0.25,29,93,333
4,0.25,-90,0.9166666666666666,0.25,29,146,333
5,0.25,-90,0.9166666666666666,0.25,29,177,333
6,0.25,-90,0.9166666666666666,0.25,29,190,333
2,0.5,-90,0.9166666666666666,0.5,29,18,333
3,0.5,-90,0.9166666666666666,0.5,29,63,333
4,0.5,-90,0.9166666666666666,0.5,29,100,333
5,0.5,-90,0.9166666666666666,0.5,29,147,333
6,0.5,-90,0.9166666666666666,0.5,29,152,333
2,0.75,-90,0.9166666666666666,0.75,29,0,333
3,0.75,-90,0.9166666666666666,0.75,29,19,333
4,0.75,-90,0.9166666666666666,0.75,29,57,333
5,0.75,-90,0.9166666666666666,0.75,29,87,333
6,0.75,-90,0.9166666666666666,0.75,29,98,333
2,1,-90,0.9166666666666666,1,29,0,333
3,1,-90,0.9166666666666666,1,29,0,333
4,1,-90,0.9166666666666666,1,29,0,333
5,1,-90,0.9166666666666666,1,29,11,333
6,1,-90,0.9166666666666666,1,29,34,333
2,0,-60,0.9166666666666666,0,29,77,333
3,0,-60,0.9166666666666666,0,29,118,333
4,0,-60,0.9166666666666666,0,29,163,333
5,0,-60,0.9166666666666666,0,29,190,333
6,0,-60,0.9166666666666666,0,29,206,333
2,0.25,-60,0.9166666666666666,0.25,29,42,333
3,0.25,-60,0.9166666666666666,0.25,29,95,333
4,0.25,-60,0.9166666666666666,0.25,29,136,333
5,0.25,-60,0.9166666666666666,0.25,29,155,333
6,0.25,-60,0.9166666666666666,0.25,29,198,333
2,0.5,-60,0.9166666666666666,0.5,29,26,333
3,0.5,-60,0.9166666666666666,0.5,29,53,333
4,0.5,-60,0.9166666666666666,0.5,29,93,333
5,0.5,-60,0.9166666666666666,0.5,29,144,333
6,0.5,-60,0.9166666666666666,0.5,29,149,333
2,0.75,-60,0.9166666666666666,0.75,29,0,333
3,0.75,-60,0.9166666666666666,0.75,29,14,333
4,0.75,-60,0.9166666666666666,0.75,29,40,333
5,0.75,-60,0.9166666666666666,0.75,29,74,333
6,0.75,-60,0.9166666666666666,0.75,29,99,333
2,1,-60,0.9166666666666666,1,29,0,333
3,1,-60,0.9166666666666666,1,29,0,333
4,1,-60,0.9166666666666666,1,29,1,333
5,1,-60,0.9166666666666666,1,29,8,333
6,1,-60,0.9166666666666666,1,29,16,333
2,0,-30,0.9166666666666666,0,29,73,333
3,0,-30,0.9166666666666666,0,29,137,333
4,0,-30,0.9166666666666666,0,29,152,333
5,0,-30,0.9166666666666666,0,29,186,333
6,0,-30,0.9166666666666666,0,29,201,333
2,0.25,-30,0.9166666666666666,0.25,29,39,333
3,0.25,-30,0.9166666666666666,0.25,29,109,333
4,0.25,-30,0.9166666666666666,0.25,29,133,333
5,0.25,-30,0.9166666666666666,0.25,29,153,333
6,0.25,-30,0.9166666666666666,0.25,29,195,333
2,0.5,-30,0.9166666666666666,0.5,29,16,333
3,0.5,-30,0.9166666666666666,0.5,29,52,333
4,0.5,-30,0.9166666666666666,0.5,29,82,333
5,0.5,-30,0.9166666666666666,0.5,29,128,333
6,0.5,-30,0.9166666666666666,0.5,29,139,333
2,0.75,-30,0.9166666666666666,0.75,29,0,333
3,0.75,-30,0.9166666666666666,0.75,29,12,333
4,0.75,-30,0.9166666666666666,0.75,29,33,333
5,0.75,-30,0.9166666666666666,0.75,29,60,333
6,0.75,-30,0.9166666666666666,0.75,29,101,333
2,1,-30,0.9166666666666666,1,29,0,333
3,1,-30,0.9166666666666666,1,29,0,333
4,1,-30,0.9166666666666666,1,29,1,333
5,1,-30,0.9166666666666666,1,29,8,333
6,1,-30,0.9166666666666666,1,29,7,333
2,0,0,0.9166666666666666,0,29,72,333
3,0,0,0.9166666666666666,0,29,132,333
4,0,0,0.9166666666666666,0,29,148,333
5,0,0,0.9166666666666666,0,29,181,333
6,0,0,0.9166666666666666,0,29,214,333
2,0.25,0,0.9166666666666666,0.25,29,53,333
3,0.25,0,0.9166666666666666,0.25,29,96,333
4,0.25,0,0.9166666666666666,0.25,29,132,333
5,0.25,0,0.9166666666666666,0.25,29,167,333
6,0.25,0,0.9166666666666666,0.25,29,189,333
2,0.5,0,0.9166666666666666,0.5,29,16,333
3,0.5,0,0.9166666666666666,0.5,29,65,333
4,0.5,0,0.9166666666666666,0.5,29,115,333
5,0.5,0,0.9166666666666666,0.5,29,131,333
6,0.5,0,0.9166666666666666,0.5,29,157,333
2,0.75,0,0.9166666666666666,0.75,29,0,333
3,0.75,0,0.9166666666666666,0.75,29,17,333
4,0.75,0,0.9166666666666666,0.75,29,50,333
5,0.75,0,0.9166666666666666,0.75,29,92,333
6,0.75,0,0.9166666666666666,0.75,29,100,333
2,1,0,0.9166666666666666,1,29,0,333
3,1,0,0.9166666666666666,1,29,0,333
4,1,0,0.9166666666666666,1,29,0,333
5,1,0,0.9166666666666666,1,29,6,333
6,1,0,0.9166666666666666,1,29,10,333
2,0,30,0.9166666666666666,0,29,80,333
3,0,30,0.9166666666666666,0,29,124,333
4,0,30,0.9166666666666666,0,29,142,333
5,0,30,0.9166666666666666,0,29,180,333
6,0,30,0.9166666666666666,0,29,208,333
2,0.25,30,0.9166666666666666,0.25,29,55,333
3,0.25,30,0.9166666666666666,0.25,29,91,333
4,0.25,30,0.9166666666666666,0.25,29,161,333
5,0.25,30,0.9166666666666666,0.25,29,177,333
6,0.25,30,0.9166666666666666,0.25,29,210,333
2,0.5,30,0.9166666666666666,0.5,29,14,333
3,0.5,30,0.9166666666666666,0.5,29,53,333
4,0.5,30,0.9166666666666666,0.5,29,107,333
5,0.5,30,0.9166666666666666,0.5,29,141,333
6,0.5,30,0.9166666666666666,0.5,29,172,333
2,0.75,30,0.9166666666666666,0.75,29,0,333
3,0.75,30,0.9166666666666666,0.75,29,21,333
4,0.75,30,0.9166666666666666,0.75,29,54,333
5,0.75,30,0.9166666666666666,0.75,29,102,333
6,0.75,30,0.9166666666666666,0.75,29,110,333
2,1,30,0.9166666666666666,1,29,0,333
3,1,30,0.9166666666666666,1,29,0,333
4,1,30,0.9166666666666666,1,29,0,333
5,1,30,0.9166666666666666,1,29,2,333
6,1,30,0.9166666666666666,1,29,14,333
2,0,60,0.9166666666666666,0,29,87,333
3,0,60,0.9166666666666666,0,29,118,333
4,0,60,0.9166666666666666,0,29,174,333
5,0,60,0.9166666666666666,0,29,194,333
6,0,60,0.9166666666666666,0,29,194,333
2,0.25,60,0.9166666666666666,0.25,29,48,333
3,0.25,60,0.9166666666666666,0.25,29,100,333
4,0.25,60,0.9166666666666666,0.25,29,146,333
5,0.25,60,0.9166666666666666,0.25,29,188,333
6,0.25,60,0.9166666666666666,0.25,29,197,333
2,0.5,60,0.9166666666666666,0.5,29,23,333
3,0.5,60,0.9166666666666666,0.5,29,59,333
4,0.5,60,0.9166666666666666,0.5,29,112,333
