R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.75,-240,0.7083333333333333,0.75,23,64,333
5,0.75,-240,0.7083333333333333,0.75,23,96,333
6,0.75,-240,0.7083333333333333,0.75,23,129,333
2,1,-240,0.7083333333333333,1,23,0,333
3,1,-240,0.7083333333333333,1,23,0,333
4,1,-240,0.7083333333333333,1,23,5,333
5,1,-240,0.7083333333333333,1,23,31,333
6,1,-240,0.7083333333333333,1,23,52,333
2,0,-210,0.7083333333333333,0,23,76,333
3,0,-210,0.7083333333333333,0,23,114,333
4,0,-210,0.7083333333333333,0,23,153,333
5,0,-210,0.7083333333333333,0,23,191,333
6,0,-210,0.7083333333333333,0,23,205,333
2,0.25,-210,0.7083333333333333,0.25,23,49,333
3,0.25,-210,0.7083333333333333,0.25,23,106,333
4,0.25,-210,0.7083333333333333,0.25,23,148,333
5,0.25,-210,0.7083333333333333,0.25,23,166,333
6,0.25,-210,0.7083333333333333,0.25,23,175,333
2,0.5,-210,0.7083333333333333,0.5,23,28,333
3,0.5,-210,0.7083333333333333,0.5,23,70,333
4,0.5,-210,0.7083333333333333,0.5,23,116,333
5,0.5,-210,0.7083333333333333,0.5,23,137,333
6,0.5,-210,0.7083333333333333,0.5,23,166,333
2,0.75,-210,0.7083333333333333,0.75,23,3,333
3,0.75,-210,0.7083333333333333,0.75,23,30,333
4,0.75,-210,0.7083333333333333,0.75,23,68,333
5,0.75,-210,0.7083333333333333,0.75,23,92,333
6,0.75,-210,0.7083333333333333,0.75,23,119,333
2,1,-210,0.7083333333333333,1,23,0,333
3,1,-210,0.7083333333333333,1,23,0,333
4,1,-210,0.7083333333333333,1,23,6,333
5,1,-210,0.7083333333333333,1,23,31,333
6,1,-210,0.7083333333333333,1,23,52,333
2,0,-180,0.7083333333333333,0,23,82,333
3,0,-180,0.7083333333333333,0,23,134,333
4,0,-180,0.7083333333333333,0,23,156,333
5,0,-180,0.7083333333333333,0,23,186,333
6,0,-180,0.7083333333333333,0,23,191,333
2,0.25,-180,0.7083333333333333,0.25,23,47,333
3,0.25,-180,0.7083333333333333,0.25,23,102,333
4,0.25,-180,0.7083333333333333,0.25,23,140,333
5,0.25,-180,0.7083333333333333,0.25,23,177,333
6,0.25,-180,0.7083333333333333,0.25,23,182,333
2,0.5,-180,0.7083333333333333,0.5,23,20,333
3,0.5,-180,0.7083333333333333,0.5,23,91,333
4,0.5,-180,0.7083333333333333,0.5,23,109,333
5,0.5,-180,0.7083333333333333,0.5,23,137,333
6,0.5,-180,0.7083333333333333,0.5,23,180,333
2,0.75,-180,0.7083333333333333,0.75,23,0,333
3,0.75,-180,0.7083333333333333,0.75,23,22,333
4,0.75,-180,0.7083333333333333,0.75,23,72,333
5,0.75,-180,0.7083333333333333,0.75,23,106,333
6,0.75,-180,0.7083333333333333,0.75,23,131,333
2,1,-180,0.7083333333333333,1,23,0,333
3,1,-180,0.7083333333333333,1,23,0,333
4,1,-180,0.7083333333333333,1,23,3,333
5,1,-180,0.7083333333333333,1,23,19,333
6,1,-180,0.7083333333333333,1,23,53,333
2,0,-150,0.7083333333333333,0,23,61,333
3,0,-150,0.7083333333333333,0,23,122,333
4,0,-150,0.7083333333333333,0,23,152,333
5,0,-150,0.7083333333333333,0,23,180,333
6,0,-150,0.7083333333333333,0,23,208,333
2,0.25,-150,0.7083333333333333,0.25,23,48,333
3,0.25,-150,0.7083333333333333,0.25,23,103,333
4,0.25,-150,0.7083333333333333,0.25,23,150,333
5,0.25,-150,0.7083333333333333,0.25,23,179,333
6,0.25,-150,0.7083333333333333,0.25,23,196,333
2,0.5,-150,0.7083333333333333,0.5,23,18,333
3,0.5,-150,0.7083333333333333,0.5,23,72,333
4,0.5,-150,0.7083333333333333,0.5,23,124,333
5,0.5,-150,0.7083333333333333,0.5,23,158,333
6,0.5,-150,0.7083333333333333,0.5,23,176,333
2,0.75,-150,0.7083333333333333,0.75,23,1,333
3,0.75,-150,0.7083333333333333,0.75,23,34,333
4,0.75,-150,0.7083333333333333,0.75,23,71,333
5,0.75,-150,0.7083333333333333,0.75,23,101,333
6,0.75,-150,0.7083333333333333,0.75,23,132,333
2,1,-150,0.7083333333333333,1,23,0,333
3,1,-150,0.7083333333333333,1,23,0,333
4,1,-150,0.7083333333333333,1,23,3,333
5,1,-150,0.7083333333333333,1,23,27,333
6,1,-150,0.7083333333333333,1,23,50,333
2,0,-120,0.7083333333333333,0,23,66,333
3,0,-120,0.7083333333333333,0,23,129,333
4,0,-120,0.7083333333333333,0,23,154,333
5,0,-120,0.7083333333333333,0,23,186,333
6,0,-120,0.7083333333333333,0,23,186,333
2,0.25,-120,0.7083333333333333,0.25,23,59,333
3,0.25,-120,0.7083333333333333,0.25,23,97,333
4,0.25,-120,0.7083333333333333,0.25,23,142,333
5,0.25,-120,0.7083333333333333,0.25,23,178,333
6,0.25,-120,0.7083333333333333,0.25,23,192,333
2,0.5,-120,0.7083333333333333,0.5,23,21,333
3,0.5,-120,0.7083333333333333,0.5,23,63,333
4,0.5,-120,0.7083333333333333,0.5,23,108,333
5,0.5,-120,0.7083333333333333,0.5,23,147,333
6,0.5,-120,0.7083333333333333,0.5,23,156,333
2,0.75,-120,0.7083333333333333,0.75,23,2,333
3,0.75,-120,0.7083333333333333,0.75,23,24,333
4,0.75,-120,0.7083333333333333,0.75,23,63,333
5,0.75,-120,0.7083333333333333,0.75,23,93,333
6,0.75,-120,0.7083333333333333,0.75,23,114,333
2,1,-120,0.7083333333333333,1,23,0,333
3,1,-120,0.7083333333333333,1,23,0,333
4,1,-120,0.7083333333333333,1,23,3,333
5,1,-120,0.7083333333333333,1,23,21,333
6,1,-120,0.7083333333333333,1,23,41,333
2,0,-90,0.7083333333333333,0,23,72,333
3,0,-90,0.7083333333333333,0,23,133,333
4,0,-90,0.7083333333333333,0,23,158,333
5,0,-90,0.7083333333333333,0,23,193,333
6,0,-90,0.7083333333333333,0,23,217,333
2,0.25,-90,0.7083333333333333,0.25,23,44,333
3,0.25,-90,0.7083333333333333,0.25,23,90,333
4,0.25,-90,0.7083333333333333,0.25,23,152,333
5,0.25,-90,0.7083333333333333,0.25,23,164,333
6,0.25,-90,0.7083333333333333,0.25,23,207,333
2,0.5,-90,0.7083333333333333,0.5,23,20,333
3,0.5,-90,0.7083333333333333,0.5,23,69,333
4,0.5,-90,0.7083333333333333,0.5,23,109,333
5,0.5,-90,0.7083333333333333,0.5,23,141,333
6,0.5,-90,0.7083333333333333,0.5,23,158,333
2,0.75,-90,0.7083333333333333,0.75,23,0,333
3,0.75,-90,0.7083333333333333,0.75,23,21,333
4,0.75,-90,0.7083333333333333,0.75,23,61,333
5,0.75,-90,0.7083333333333333,0.75,23,93,333
6,0.75,-90,0.7083333333333333,0.75,23,110,333
2,1,-90,0.7083333333333333,1,23,0,333
3,1,-90,0.7083333333333333,1,23,0,333
4,1,-90,0.7083333333333333,1,23,3,333
5,1,-90,0.7083333333333333,1,23,22,333
6,1,-90,0.7083333333333333,1,23,30,333
2,0,-60,0.7083333333333333,0,23,73,333
3,0,-60,0.7083333333333333,0,23,123,333
4,0,-60,0.7083333333333333,0,23,162,333
5,0,-60,0.7083333333333333,0,23,186,333
6,0,-60,0.7083333333333333,0,23,217,333
2,0.25,-60,0.7083333333333333,0.25,23,47,333
3,0.25,-60,0.7083333333333333,0.25,23,106,333
4,0.25,-60,0.7083333333333333,0.25,23,142,333
5,0.25,-60,0.7083333333333333,0.25,23,155,333
6,0.25,-60,0.7083333333333333,0.25,23,199,333
2,0.5,-60,0.7083333333333333,0.5,23,16,333
3,0.5,-60,0.7083333333333333,0.5,23,50,333
4,0.5,-60,0.7083333333333333,0.5,23,105,333
5,0.5,-60,0.7083333333333333,0.5,23,126,333
6,0.5,-60,0.7083333333333333,0.5,23,151,333
2,0.75,-60,0.7083333333333333,0.75,23,1,333
3,0.75,-60,0.7083333333333333,0.75,23,13,333
4,0.75,-60,0.7083333333333333,0.75,23,64,333
5,0.75,-60,0.7083333333333333,0.75,23,73,333
6,0.75,-60,0.7083333333333333,0.75,23,117,333
2,1,-60,0.7083333333333333,1,23,0,333
3,1,-60,0.7083333333333333,1,23,0,333
4,1,-60,0.7083333333333333,1,23,2,333
5,1,-60,0.7083333333333333,1,23,12,333
6,1,-60,0.7083333333333333,1,23,31,333
2,0,-30,0.7083333333333333,0,23,71,333
3,0,-30,0.7083333333333333,0,23,129,333
4,0,-30,0.7083333333333333,0,23,164,333
5,0,-30,0.7083333333333333,0,23,176,333
6,0,-30,0.7083333333333333,0,23,216,333
2,0.25,-30,0.7083333333333333,0.25,23,36,333
3,0.25,-30,0.7083333333333333,0.25,23,115,333
4,0.25,-30,0.7083333333333333,0.25,23,152,333
5,0.25,-30,0.7083333333333333,0.25,23,180,333
6,0.25,-30,0.7083333333333333,0.25,23,173,333
2,0.5,-30,0.7083333333333333,0.5,23,20,333
3,0.5,-30,0.7083333333333333,0.5,23,51,333
4,0.5,-30,0.7083333333333333,0.5,23,105,333
5,0.5,-30,0.7083333333333333,0.5,23,148,333
6,0.5,-30,0.7083333333333333,0.5,23,158,333
2,0.75,-30,0.7083333333333333,0.75,23,4,333
3,0.75,-30,0.7083333333333333,0.75,23,20,333
4,0.75,-30,0.7083333333333333,0.75,23,39,333
5,0.75,-30,0.7083333333333333,0.75,23,74,333
6,0.75,-30,0.7083333333333333,0.75,23,99,333
2,1,-30,0.7083333333333333,1,23,0,333
3,1,-30,0.7083333333333333,1,23,0,333
4,1,-30,0.7083333333333333,1,23,0,333
5,1,-30,0.7083333333333333,1,23,7,333
6,1,-30,0.7083333333333333,1,23,17,333
2,0,0,0.7083333333333333,0,23,70,333
3,0,0,0.7083333333333333,0,23,122,333
4,0,0,0.7083333333333333,0,23,169,333
5,0,0,0.7083333333333333,0,23,191,333
6,0,0,0.7083333333333333,0,23,204,333
2,0.25,0,0.7083333333333333,0.25,23,50,333
3,0.25,0,0.7083333333333333,0.25,23,83,333
4,0.25,0,0.7083333333333333,0.25,23,144,333
5,0.25,0,0.7083333333333333,0.25,23,157,333
6,0.25,0,0.7083333333333333,0.25,23,197,333
2,0.5,0,0.7083333333333333,0.5,23,27,333
3,0.5,0,0.7083333333333333,0.5,23,58,333
4,0.5,0,0.7083333333333333,0.5,23,113,333
5,0.5,0,0.7083333333333333,0.5,23,129,333
6,0.5,0,0.7083333333333333,0.5,23,170,333
2,0.75,0,0.7083333333333333,0.75,23,1,333
3,0.75,0,0.7083333333333333,0.75,23,20,333
4,0.75,0,0.7083333333333333,0.75,23,54,333
5,0.75,0,0.7083333333333333,0.75,23,71,333
6,0.75,0,0.7083333333333333,0.75,23,117,333
2,1,0,0.7083333333333333,1,23,0,333
3,1,0,0.7083333333333333,1,23,0,333
4,1,0,0.7083333333333333,1,23,0,333
5,1,0,0.7083333333333333,1,23,8,333
6,1,0,0.7083333333333333,1,23,25,333
2,0,30,0.7083333333333333,0,23,74,333
3,0,30,0.7083333333333333,0,23,126,333
4,0,30,0.7083333333333333,0,23,152,333
5,0,30,0.7083333333333333,0,23,181,333
6,0,30,0.7083333333333333,0,23,200,333
2,0.25,30,0.7083333333333333,0.25,23,45,333
3,0.25,30,0.7083333333333333,0.25,23,100,333
4,0.25,30,0.7083333333333333,0.25,23,154,333
5,0.25,30,0.7083333333333333,0.25,23,191,333
6,0.25,30,0.7083333333333333,0.25,23,178,333
2,0.5,30,0.7083333333333333,0.5,23,19,333
3,0.5,30,0.7083333333333333,0.5,23,51,333
4,0.5,30,0.7083333333333333,0.5,23,117,333
5,0.5,30,0.7083333333333333,0.5,23,156,333
6,0.5,30,0.7083333333333333,0.5,23,166,333
2,0.75,30,0.7083333333333333,0.75,23,1,333
3,0.75,30,0.7083333333333333,0.75,23,25,333
4,0.75,30,0.7083333333333333,0.75,23,55,333
5,0.75,30,0.7083333333333333,0.75,23,102,333
6,0.75,30,0.7083333333333333,0.75,23,135,333
2,1,30,0.7083333333333333,1,23,0,333
3,1,30,0.7083333333333333,1,23,0,333
4,1,30,0.7083333333333333,1,23,1,333
5,1,30,0.7083333333333333,1,23,14,333
6,1,30,0.7083333333333333,1,23,20,333
2,0,60,0.7083333333333333,0,23,74,333
3,0,60,0.7083333333333333,0,23,125,333
4,0,60,0.7083333333333333,0,23,172,333
5,0,60,0.7083333333333333,0,23,189,333
6,0,60,0.7083333333333333,0,23,205,333
2,0.25,60,0.7083333333333333,0.25,23,62,333
3,0.25,60,0.7083333333333333,0.25,23,108,333
4,0.25,60,0.7083333333333333,0.25,23,162,333
5,0.25,60,0.7083333333333333,0.25,23,167,333
6,0.25,60,0.7083333333333333,0.25,23,193,333
2,0.5,60,0.7083333333333333,0.5,23,20,333
3,0.5,60,0.7083333333333333,0.5,23,73,333
4,0.5,60,0.7083333333333333,0.5,23,124,333
5,0.5,60,0.7083333333333333,0.5,23,145,333
6,0.5,60,0.7083333333333333,0.5,23,181,333
2,0.75,60,0.7083333333333333,0.75,23,1,333
3,0.75,60,0.7083333333333333,0.75,23,23,333
4,0.75,60,0.7083333333333333,0.75,23,61,333
5,0.75,60,0.7083333333333333,0.75,23,101,333
6,0.75,60,0.7083333333333333,0.75,23,134,333
2,1,60,0.7083333333333333,1,23,0,333
3,1,60,0.7083333333333333,1,23,0,333
4,1,60,0.7083333333333333,1,23,1,333
5,1,60,0.7083333333333333,1,23,11,333
6,1,60,0.7083333333333333,1,23,31,333
2,0,90,0.7083333333333333,0,23,65,333
3,0,90,0.7083333333333333,0,23,126,333
4,0,90,0.7083333333333333,0,23,148,333
5,0,90,0.7083333333333333,0,23,181,333
6,0,90,0.7083333333333333,0,23,209,333
2,0.25,90,0.7083333333333333,0.25,23,52,333
3,0.25,90,0.7083333333333333,0.25,23,108,333
4,0.25,90,0.7083333333333333,0.25,23,148,333
5,0.25,90,0.7083333333333333,0.25,23,171,333
6,0.25,90,0.7083333333333333,0.25,23,190,333
2,0.5,90,0.7083333333333333,0.5,23,20,333
3,0.5,90,0.7083333333333333,0.5,23,70,333
4,0.5,90,0.7083333333333333,0.5,23,121,333
5,0.5,90,0.7083333333333333,0.5,23,136,333
6,0.5,90,0.7083333333333333,0.5,23,175,333
2,0.75,90,0.7083333333333333,0.75,23,0,333
3,0.75,90,0.7083333333333333,0.75,23,23,333
4,0.75,90,0.7083333333333333,0.75,23,56,333
5,0.75,90,0.7083333333333333,0.75,23,98,333
6,0.75,90,0.7083333333333333,0.75,23,140,333
2,1,90,0.7083333333333333,1,23,0,333
3,1,90,0.7083333333333333,1,23,0,333
4,1,90,0.7083333333333333,1,23,1,333
5,1,90,0.7083333333333333,1,23,11,333
6,1,90,0.7083333333333333,1,23,42,333
2,0,120,0.7083333333333333,0,23,71,333
3,0,120,0.7083333333333333,0,23,133,333
