R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
3,0.5,-210,1,0.5,32,80,333
4,0.5,-210,1,0.5,32,107,333
5,0.5,-210,1,0.5,32,141,333
6,0.5,-210,1,0.5,32,177,333
2,0.75,-210,1,0.75,32,0,333
3,0.75,-210,1,0.75,32,37,333
4,0.75,-210,1,0.75,32,66,333
5,0.75,-210,1,0.75,32,90,333
6,0.75,-210,1,0.75,32,135,333
2,1,-210,1,1,32,0,333
3,1,-210,1,1,32,0,333
4,1,-210,1,1,32,3,333
5,1,-210,1,1,32,25,333
6,1,-210,1,1,32,52,333
2,0,-180,1,0,32,72,333
3,0,-180,1,0,32,118,333
4,0,-180,1,0,32,163,333
5,0,-180,1,0,32,182,333
6,0,-180,1,0,32,186,333
2,0.25,-180,1,0.25,32,47,333
3,0.25,-180,1,0.25,32,110,333
4,0.25,-180,1,0.25,32,143,333
5,0.25,-180,1,0.25,32,161,333
6,0.25,-180,1,0.25,32,189,333
2,0.5,-180,1,0.5,32,25,333
3,0.5,-180,1,0.5,32,66,333
4,0.5,-180,1,0.5,32,130,333
5,0.5,-180,1,0.5,32,143,333
6,0.5,-180,1,0.5,32,181,333
2,0.75,-180,1,0.75,32,3,333
3,0.75,-180,1,0.75,32,28,333
4,0.75,-180,1,0.75,32,67,333
5,0.75,-180,1,0.75,32,97,333
6,0.75,-180,1,0.75,32,124,333
2,1,-180,1,1,32,0,333
3,1,-180,1,1,32,0,333
4,1,-180,1,1,32,5,333
5,1,-180,1,1,32,18,333
6,1,-180,1,1,32,44,333
2,0,-150,1,0,32,74,333
3,0,-150,1,0,32,126,333
4,0,-150,1,0,32,166,333
5,0,-150,1,0,32,177,333
6,0,-150,1,0,32,215,333
2,0.25,-150,1,0.25,32,48,333
3,0.25,-150,1,0.25,32,96,333
4,0.25,-150,1,0.25,32,157,333
5,0.25,-150,1,0.25,32,170,333
6,0.25,-150,1,0.25,32,190,333
2,0.5,-150,1,0.5,32,17,333
3,0.5,-150,1,0.5,32,63,333
4,0.5,-150,1,0.5,32,98,333
5,0.5,-150,1,0.5,32,144,333
6,0.5,-150,1,0.5,32,163,333
2,0.75,-150,1,0.75,32,1,333
3,0.75,-150,1,0.75,32,26,333
4,0.75,-150,1,0.75,32,73,333
5,0.75,-150,1,0.75,32,112,333
6,0.75,-150,1,0.75,32,117,333
2,1,-150,1,1,32,0,333
3,1,-150,1,1,32,0,333
4,1,-150,1,1,32,5,333
5,1,-150,1,1,32,22,333
6,1,-150,1,1,32,41,333
2,0,-120,1,0,32,68,333
3,0,-120,1,0,32,136,333
4,0,-120,1,0,32,169,333
5,0,-120,1,0,32,178,333
6,0,-120,1,0,32,190,333
2,0.25,-120,1,0.25,32,43,333
3,0.25,-120,1,0.25,32,116,333
4,0.25,-120,1,0.25,32,141,333
5,0.25,-120,1,0.25,32,177,333
6,0.25,-120,1,0.25,32,189,333
2,0.5,-120,1,0.5,32,17,333
3,0.5,-120,1,0.5,32,62,333
4,0.5,-120,1,0.5,32,125,333
5,0.5,-120,1,0.5,32,135,333
6,0.5,-120,1,0.5,32,149,333
2,0.75,-120,1,0.75,32,1,333
3,0.75,-120,1,0.75,32,28,333
4,0.75,-120,1,0.75,32,60,333
5,0.75,-120,1,0.75,32,86,333
6,0.75,-120,1,0.75,32,103,333
2,1,-120,1,1,32,0,333
3,1,-120,1,1,32,0,333
4,1,-120,1,1,32,2,333
5,1,-120,1,1,32,16,333
