R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
3,0.75,90,0.625,0.75,21,32,333
4,0.75,90,0.625,0.75,21,82,333
5,0.75,90,0.625,0.75,21,112,333
6,0.75,90,0.625,0.75,21,119,333
2,1,90,0.625,1,21,0,333
3,1,90,0.625,1,21,0,333
4,1,90,0.625,1,21,2,333
5,1,90,0.625,1,21,19,333
6,1,90,0.625,1,21,43,333
2,0,120,0.625,0,21,79,333
3,0,120,0.625,0,21,127,333
4,0,120,0.625,0,21,147,333
5,0,120,0.625,0,21,193,333
6,0,120,0.625,0,21,195,333
2,0.25,120,0.625,0.25,21,43,333
3,0.25,120,0.625,0.25,21,113,333
4,0.25,120,0.625,0.25,21,141,333
5,0.25,120,0.625,0.25,21,163,333
6,0.25,120,0.625,0.25,21,197,333
2,0.5,120,0.625,0.5,21,20,333
3,0.5,120,0.625,0.5,21,74,333
4,0.5,120,0.625,0.5,21,111,333
5,0.5,120,0.625,0.5,21,143,333
6,0.5,120,0.625,0.5,21,173,333
2,0.75,120,0.625,0.75,21,1,333
3,0.75,120,0.625,0.75,21,31,333
4,0.75,120,0.625,0.75,21,63,333
5,0.75,120,0.625,0.75,21,108,333
6,0.75,120,0.625,0.75,21,144,333
2,1,120,0.625,1,21,0,333
3,1,120,0.625,1,21,0,333
4,1,120,0.625,1,21,3,333
5,1,120,0.625,1,21,18,333
6,1,120,0.625,1,21,45,333
2,0,150,0.625,0,21,66,333
3,0,150,0.625,0,21,137,333
4,0,150,0.625,0,21,152,333
5,0,150,0.625,0,21,173,333
6,0,150,0.625,0,21,184,333
2,0.25,150,0.625,0.25,21,41,333
3,0.25,150,0.625,0.25,21,116,333
4,0.25,150,0.625,0.25,21,133,333
5,0.25,150,0.625,0.25,21,172,333
6,0.25,150,0.625,0.25,21,182,333
2,0.5,150,0.625,0.5,21,16,333
3,0.5,150,0.625,0.5,21,68,333
4,0.5,150,0.625,0.5,21,119,333
5,0.5,150,0.625,0.5,21,156,333
6,0.5,150,0.625,0.5,21,169,333
2,0.75,150,0.625,0.75,21,2,333
3,0.75,150,0.625,0.75,21,27,333
4,0.75,150,0.625,0.75,21,78,333
5,0.75,150,0.625,0.75,21,85,333
6,0.75,150,0.625,0.75,21,132,333
2,1,150,0.625,1,21,0,333
3,1,150,0.625,1,21,0,333
4,1,150,0.625,1,21,2,333
5,1,150,0.625,1,21,21,333
6,1,150,0.625,1,21,60,333
2,0,180,0.625,0,21,54,333
3,0,180,0.625,0,21,131,333
4,0,180,0.625,0,21,164,333
5,0,180,0.625,0,21,179,333
6,0,180,0.625,0,21,200,333
2,0.25,180,0.625,0.25,21,54,333
3,0.25,180,0.625,0.25,21,108,333
4,0.25,180,0.625,0.25,21,147,333
5,0.25,180,0.625,0.25,21,165,333
6,0.25,180,0.625,0.25,21,199,333
2,0.5,180,0.625,0.5,21,11,333
3,0.5,180,0.625,0.5,21,87,333
4,0.5,180,0.625,0.5,21,115,333
5,0.5,180,0.625,0.5,21,139,333
6,0.5,180,0.625,0.5,21,168,333
2,0.75,180,0.625,0.75,21,0,333
3,0.75,180,0.625,0.75,21,28,333
4,0.75,180,0.625,0.75,21,72,333
5,0.75,180,0.625,0.75,21,112,333
6,0.75,180,0.625,0.75,21,111,333
2,1,180,0.625,1,21,0,333
3,1,180,0.625,1,21,0,333
4,1,180,0.625,1,21,1,333
5,1,180,0.625,1,21,16,333
6,1,180,0.625,1,21,59,333
2,0,210,0.625,0,21,67,333
3,0,210,0.625,0,21,119,333
4,0,210,0.625,0,21,148,333
5,0,210,0.625,0,21,174,333
6,0,210,0.625,0,21,210,333
2,0.25,210,0.625,0.25,21,51,333
3,0.25,210,0.625,0.25,21,111,333
4,0.25,210,0.625,0.25,21,161,333
5,0.25,210,0.625,0.25,21,184,333
6,0.25,210,0.625,0.25,21,189,333
2,0.5,210,0.625,0.5,21,19,333
3,0.5,210,0.625,0.5,21,83,333
4,0.5,210,0.625,0.5,21,113,333
5,0.5,210,0.625,0.5,21,142,333
6,0.5,210,0.625,0.5,21,163,333
2,0.75,210,0.625,0.75,21,2,333
3,0.75,210,0.625,0.75,21,34,333
4,0.75,210,0.625,0.75,21,68,333
5,0.75,210,0.625,0.75,21,92,333
6,0.75,210,0.625,0.75,21,126,333
2,1,210,0.625,1,21,0,333
3,1,210,0.625,1,21,0,333
4,1,210,0.625,1,21,1,333
5,1,210,0.625,1,21,28,333
6,1,210,0.625,1,21,59,333
2,0,240,0.625,0,21,92,333
3,0,240,0.625,0,21,121,333
4,0,240,0.625,0,21,164,333
5,0,240,0.625,0,21,185,333
6,0,240,0.625,0,21,196,333
2,0.25,240,0.625,0.25,21,50,333
3,0.25,240,0.625,0.25,21,99,333
4,0.25,240,0.625,0.25,21,141,333
5,0.25,240,0.625,0.25,21,170,333
6,0.25,240,0.625,0.25,21,164,333
2,0.5,240,0.625,0.5,21,17,333
3,0.5,240,0.625,0.5,21,77,333
4,0.5,240,0.625,0.5,21,123,333
5,0.5,240,0.625,0.5,21,151,333
6,0.5,240,0.625,0.5,21,172,333
2,0.75,240,0.625,0.75,21,2,333
3,0.75,240,0.625,0.75,21,25,333
4,0.75,240,0.625,0.75,21,84,333
5,0.75,240,0.625,0.75,21,103,333
6,0.75,240,0.625,0.75,21,128,333
2,1,240,0.625,1,21,0,333
3,1,240,0.625,1,21,0,333
4,1,240,0.625,1,21,2,333
5,1,240,0.625,1,21,21,333
6,1,240,0.625,1,21,52,333
2,0,270,0.625,0,21,63,333
3,0,270,0.625,0,21,124,333
4,0,270,0.625,0,21,155,333
5,0,270,0.625,0,21,182,333
6,0,270,0.625,0,21,202,333
2,0.25,270,0.625,0.25,21,61,333
3,0.25,270,0.625,0.25,21,100,333
4,0.25,270,0.625,0.25,21,145,333
5,0.25,270,0.625,0.25,21,167,333
6,0.25,270,0.625,0.25,21,194,333
2,0.5,270,0.625,0.5,21,25,333
3,0.5,270,0.625,0.5,21,71,333
4,0.5,270,0.625,0.5,21,122,333
5,0.5,270,0.625,0.5,21,153,333
6,0.5,270,0.625,0.5,21,158,333
2,0.75,270,0.625,0.75,21,0,333
3,0.75,270,0.625,0.75,21,32,333
4,0.75,270,0.625,0.75,21,65,333
5,0.75,270,0.625,0.75,21,95,333
6,0.75,270,0.625,0.75,21,150,333
2,1,270,0.625,1,21,0,333
3,1,270,0.625,1,21,0,333
4,1,270,0.625,1,21,4,333
5,1,270,0.625,1,21,27,333
6,1,270,0.625,1,21,59,333
2,0,300,0.625,0,21,61,333
3,0,300,0.625,0,21,131,333
4,0,300,0.625,0,21,157,333
5,0,300,0.625,0,21,183,333
6,0,300,0.625,0,21,221,333
2,0.25,300,0.625,0.25,21,48,333
3,0.25,300,0.625,0.25,21,98,333
4,0.25,300,0.625,0.25,21,142,333
5,0.25,300,0.625,0.25,21,167,333
6,0.25,300,0.625,0.25,21,181,333
2,0.5,300,0.625,0.5,21,20,333
3,0.5,300,0.625,0.5,21,85,333
4,0.5,300,0.625,0.5,21,104,333
5,0.5,300,0.625,0.5,21,160,333
6,0.5,300,0.625,0.5,21,157,333
2,0.75,300,0.625,0.75,21,1,333
3,0.75,300,0.625,0.75,21,30,333
4,0.75,300,0.625,0.75,21,73,333
5,0.75,300,0.625,0.75,21,117,333
6,0.75,300,0.625,0.75,21,132,333
2,1,300,0.625,1,21,0,333
3,1,300,0.625,1,21,0,333
4,1,300,0.625,1,21,5,333
5,1,300,0.625,1,21,29,333
6,1,300,0.625,1,21,65,333
2,0,330,0.625,0,21,68,333
3,0,330,0.625,0,21,141,333
4,0,330,0.625,0,21,156,333
5,0,330,0.625,0,21,181,333
6,0,330,0.625,0,21,199,333
2,0.25,330,0.625,0.25,21,42,333
3,0.25,330,0.625,0.25,21,89,333
4,0.25,330,0.625,0.25,21,141,333
5,0.25,330,0.625,0.25,21,163,333
6,0.25,330,0.625,0.25,21,192,333
2,0.5,330,0.625,0.5,21,30,333
3,0.5,330,0.625,0.5,21,63,333
4,0.5,330,0.625,0.5,21,115,333
5,0.5,330,0.625,0.5,21,149,333
6,0.5,330,0.625,0.5,21,180,333
