R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.75,300,0.125,0.75,6,70,333
5,0.75,300,0.125,0.75,6,99,333
6,0.75,300,0.125,0.75,6,157,333
2,1,300,0.125,1,6,0,333
3,1,300,0.125,1,6,0,333
4,1,300,0.125,1,6,4,333
5,1,300,0.125,1,6,23,333
6,1,300,0.125,1,6,61,333
2,0,330,0.125,0,6,64,333
3,0,330,0.125,0,6,127,333
4,0,330,0.125,0,6,157,333
5,0,330,0.125,0,6,186,333
6,0,330,0.125,0,6,205,333
2,0.25,330,0.125,0.25,6,48,333
3,0.25,330,0.125,0.25,6,104,333
4,0.25,330,0.125,0.25,6,156,333
5,0.25,330,0.125,0.25,6,149,333
6,0.25,330,0.125,0.25,6,205,333
2,0.5,330,0.125,0.5,6,24,333
3,0.5,330,0.125,0.5,6,84,333
4,0.5,330,0.125,0.5,6,98,333
5,0.5,330,0.125,0.5,6,147,333
6,0.5,330,0.125,0.5,6,168,333
2,0.75,330,0.125,0.75,6,1,333
3,0.75,330,0.125,0.75,6,34,333
4,0.75,330,0.125,0.75,6,69,333
5,0.75,330,0.125,0.75,6,97,333
6,0.75,330,0.125,0.75,6,122,333
2,1,330,0.125,1,6,0,333
3,1,330,0.125,1,6,0,333
4,1,330,0.125,1,6,5,333
5,1,330,0.125,1,6,34,333
6,1,330,0.125,1,6,64,333
2,0,360,0.125,0,6,67,333
3,0,360,0.125,0,6,133,333
4,0,360,0.125,0,6,164,333
5,0,360,0.125,0,6,202,333
6,0,360,0.125,0,6,208,333
2,0.25,360,0.125,0.25,6,47,333
3,0.25,360,0.125,0.25,6,115,333
4,0.25,360,0.125,0.25,6,129,333
5,0.25,360,0.125,0.25,6,174,333
6,0.25,360,0.125,0.25,6,192,333
2,0.5,360,0.125,0.5,6,23,333
3,0.5,360,0.125,0.5,6,77,333
4,0.5,360,0.125,0.5,6,127,333
5,0.5,360,0.125,0.5,6,140,333
6,0.5,360,0.125,0.5,6,153,333
2,0.75,360,0.125,0.75,6,4,333
3,0.75,360,0.125,0.75,6,35,333
4,0.75,360,0.125,0.75,6,66,333
5,0.75,360,0.125,0.75,6,97,333
6,0.75,360,0.125,0.75,6,127,333
2,1,360,0.125,1,6,0,333
3,1,360,0.125,1,6,0,333
4,1,360,0.125,1,6,5,333
5,1,360,0.125,1,6,35,333
6,1,360,0.125,1,6,68,333
2,0,-360,0.16666666666666666,0,6,59,333
3,0,-360,0.16666666666666666,0,6,109,333
4,0,-360,0.16666666666666666,0,6,170,333
5,0,-360,0.16666666666666666,0,6,175,333
6,0,-360,0.16666666666666666,0,6,203,333
2,0.25,-360,0.16666666666666666,0.25,6,40,333
3,0.25,-360,0.16666666666666666,0.25,6,111,333
4,0.25,-360,0.16666666666666666,0.25,6,132,333
5,0.25,-360,0.16666666666666666,0.25,6,171,333
6,0.25,-360,0.16666666666666666,0.25,6,180,333
2,0.5,-360,0.16666666666666666,0.5,6,25,333
3,0.5,-360,0.16666666666666666,0.5,6,67,333
4,0.5,-360,0.16666666666666666,0.5,6,121,333
5,0.5,-360,0.16666666666666666,0.5,6,151,333
6,0.5,-360,0.16666666666666666,0.5,6,176,333
2,0.75,-360,0.16666666666666666,0.75,6,5,333
3,0.75,-360,0.16666666666666666,0.75,6,32,333
4,0.75,-360,0.16666666666666666,0.75,6,83,333
5,0.75,-360,0.16666666666666666,0.75,6,100,333
6,0.75,-360,0.16666666666666666,0.75,6,125,333
2,1,-360,0.16666666666666666,1,6,0,333
3,1,-360,0.16666666666666666,1,6,0,333
4,1,-360,0.16666666666666666,1,6,4,333
5,1,-360,0.16666666666666666,1,6,31,333
6,1,-360,0.16666666666666666,1,6,45,333
2,0,-330,0.16666666666666666,0,6,57,333
3,0,-330,0.16666666666666666,0,6,134,333
4,0,-330,0.16666666666666666,0,6,161,333
5,0,-330,0.16666666666666666,0,6,173,333
6,0,-330,0.16666666666666666,0,6,217,333
2,0.25,-330,0.16666666666666666,0.25,6,50,333
3,0.25,-330,0.16666666666666666,0.25,6,108,333
4,0.25,-330,0.16666666666666666,0.25,6,161,333
5,0.25,-330,0.16666666666666666,0.25,6,183,333
6,0.25,-330,0.16666666666666666,0.25,6,202,333
2,0.5,-330,0.16666666666666666,0.5,6,25,333
3,0.5,-330,0.16666666666666666,0.5,6,79,333
4,0.5,-330,0.16666666666666666,0.5,6,109,333
5,0.5,-330,0.16666666666666666,0.5,6,148,333
6,0.5,-330,0.16666666666666666,0.5,6,175,333
2,0.75,-330,0.16666666666666666,0.75,6,0,333
3,0.75,-330,0.16666666666666666,0.75,6,27,333
4,0.75,-330,0.16666666666666666,0.75,6,63,333
5,0.75,-330,0.16666666666666666,0.75,6,111,333
6,0.75,-330,0.16666666666666666,0.75,6,122,333
2,1,-330,0.16666666666666666,1,6,0,333
3,1,-330,0.16666666666666666,1,6,0,333
4,1,-330,0.16666666666666666,1,6,3,333
5,1,-330,0.16666666666666666,1,6,27,333
6,1,-330,0.16666666666666666,1,6,55,333
2,0,-300,0.16666666666666666,0,6,72,333
3,0,-300,0.16666666666666666,0,6,118,333
4,0,-300,0.16666666666666666,0,6,174,333
5,0,-300,0.16666666666666666,0,6,194,333
6,0,-300,0.16666666666666666,0,6,206,333
2,0.25,-300,0.16666666666666666,0.25,6,49,333
3,0.25,-300,0.16666666666666666,0.25,6,96,333
4,0.25,-300,0.16666666666666666,0.25,6,170,333
5,0.25,-300,0.16666666666666666,0.25,6,156,333
6,0.25,-300,0.16666666666666666,0.25,6,194,333
2,0.5,-300,0.16666666666666666,0.5,6,24,333
3,0.5,-300,0.16666666666666666,0.5,6,81,333
4,0.5,-300,0.16666666666666666,0.5,6,111,333
5,0.5,-300,0.16666666666666666,0.5,6,143,333
6,0.5,-300,0.16666666666666666,0.5,6,172,333
2,0.75,-300,0.16666666666666666,0.75,6,3,333
3,0.75,-300,0.16666666666666666,0.75,6,30,333
4,0.75,-300,0.16666666666666666,0.75,6,70,333
5,0.75,-300,0.16666666666666666,0.75,6,112,333
6,0.75,-300,0.16666666666666666,0.75,6,135,333
2,1,-300,0.16666666666666666,1,6,0,333
3,1,-300,0.16666666666666666,1,6,0,333
4,1,-300,0.16666666666666666,1,6,3,333
5,1,-300,0.16666666666666666,1,6,32,333
6,1,-300,0.16666666666666666,1,6,53,333
2,0,-270,0.16666666666666666,0,6,76,333
3,0,-270,0.16666666666666666,0,6,127,333
4,0,-270,0.16666666666666666,0,6,153,333
5,0,-270,0.16666666666666666,0,6,193,333
6,0,-270,0.16666666666666666,0,6,208,333
2,0.25,-270,0.16666666666666666,0.25,6,50,333
3,0.25,-270,0.16666666666666666,0.25,6,111,333
4,0.25,-270,0.16666666666666666,0.25,6,128,333
5,0.25,-270,0.16666666666666666,0.25,6,164,333
6,0.25,-270,0.16666666666666666,0.25,6,184,333
2,0.5,-270,0.16666666666666666,0.5,6,22,333
3,0.5,-270,0.16666666666666666,0.5,6,78,333
4,0.5,-270,0.16666666666666666,0.5,6,101,333
5,0.5,-270,0.16666666666666666,0.5,6,148,333
6,0.5,-270,0.16666666666666666,0.5,6,154,333
2,0.75,-270,0.16666666666666666,0.75,6,2,333
3,0.75,-270,0.16666666666666666,0.75,6,38,333
4,0.75,-270,0.16666666666666666,0.75,6,80,333
5,0.75,-270,0.16666666666666666,0.75,6,99,333
6,0.75,-270,0.16666666666666666,0.75,6,125,333
2,1,-270,0.16666666666666666,1,6,0,333
3,1,-270,0.16666666666666666,1,6,0,333
4,1,-270,0.16666666666666666,1,6,12,333
5,1,-270,0.16666666666666666,1,6,34,333
6,1,-270,0.16666666666666666,1,6,65,333
2,0,-240,0.16666666666666666,0,6,79,333
3,0,-240,0.16666666666666666,0,6,132,333
4,0,-240,0.16666666666666666,0,6,157,333
5,0,-240,0.16666666666666666,0,6,183,333
6,0,-240,0.16666666666666666,0,6,207,333
2,0.25,-240,0.16666666666666666,0.25,6,50,333
3,0.25,-240,0.16666666666666666,0.25,6,96,333
4,0.25,-240,0.16666666666666666,0.25,6,130,333
5,0.25,-240,0.16666666666666666,0.25,6,176,333
6,0.25,-240,0.16666666666666666,0.25,6,207,333
2,0.5,-240,0.16666666666666666,0.5,6,22,333
3,0.5,-240,0.16666666666666666,0.5,6,81,333
4,0.5,-240,0.16666666666666666,0.5,6,95,333
5,0.5,-240,0.16666666666666666,0.5,6,139,333
6,0.5,-240,0.16666666666666666,0.5,6,168,333
2,0.75,-240,0.16666666666666666,0.75,6,3,333
3,0.75,-240,0.16666666666666666,0.75,6,28,333
4,0.75,-240,0.16666666666666666,0.75,6,73,333
5,0.75,-240,0.16666666666666666,0.75,6,113,333
6,0.75,-240,0.16666666666666666,0.75,6,141,333
2,1,-240,0.16666666666666666,1,6,0,333
3,1,-240,0.16666666666666666,1,6,0,333
4,1,-240,0.16666666666666666,1,6,8,333
5,1,-240,0.16666666666666666,1,6,34,333
6,1,-240,0.16666666666666666,1,6,67,333
2,0,-210,0.16666666666666666,0,6,75,333
3,0,-210,0.16666666666666666,0,6,127,333
4,0,-210,0.16666666666666666,0,6,152,333
5,0,-210,0.16666666666666666,0,6,184,333
6,0,-210,0.16666666666666666,0,6,218,333
2,0.25,-210,0.16666666666666666,0.25,6,42,333
3,0.25,-210,0.16666666666666666,0.25,6,94,333
4,0.25,-210,0.16666666666666666,0.25,6,152,333
5,0.25,-210,0.16666666666666666,0.25,6,173,333
