R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.25,150,0.16666666666666666,0.25,7,47,333
3,0.25,150,0.16666666666666666,0.25,7,110,333
4,0.25,150,0.16666666666666666,0.25,7,159,333
5,0.25,150,0.16666666666666666,0.25,7,168,333
6,0.25,150,0.16666666666666666,0.25,7,170,333
2,0.5,150,0.16666666666666666,0.5,7,15,333
3,0.5,150,0.16666666666666666,0.5,7,64,333
4,0.5,150,0.16666666666666666,0.5,7,102,333
5,0.5,150,0.16666666666666666,0.5,7,141,333
6,0.5,150,0.16666666666666666,0.5,7,159,333
2,0.75,150,0.16666666666666666,0.75,7,0,333
3,0.75,150,0.16666666666666666,0.75,7,33,333
4,0.75,150,0.16666666666666666,0.75,7,82,333
5,0.75,150,0.16666666666666666,0.75,7,94,333
6,0.75,150,0.16666666666666666,0.75,7,131,333
2,1,150,0.16666666666666666,1,7,0,333
3,1,150,0.16666666666666666,1,7,0,333
4,1,150,0.16666666666666666,1,7,3,333
5,1,150,0.16666666666666666,1,7,20,333
6,1,150,0.16666666666666666,1,7,46,333
2,0,180,0.16666666666666666,0,7,76,333
3,0,180,0.16666666666666666,0,7,145,333
4,0,180,0.16666666666666666,0,7,166,333
5,0,180,0.16666666666666666,0,7,178,333
6,0,180,0.16666666666666666,0,7,200,333
2,0.25,180,0.16666666666666666,0.25,7,43,333
3,0.25,180,0.16666666666666666,0.25,7,107,333
4,0.25,180,0.16666666666666666,0.25,7,152,333
5,0.25,180,0.16666666666666666,0.25,7,165,333
6,0.25,180,0.16666666666666666,0.25,7,194,333
2,0.5,180,0.16666666666666666,0.5,7,16,333
3,0.5,180,0.16666666666666666,0.5,7,73,333
4,0.5,180,0.16666666666666666,0.5,7,119,333
5,0.5,180,0.16666666666666666,0.5,7,149,333
6,0.5,180,0.16666666666666666,0.5,7,173,333
2,0.75,180,0.16666666666666666,0.75,7,2,333
3,0.75,180,0.16666666666666666,0.75,7,37,333
4,0.75,180,0.16666666666666666,0.75,7,62,333
