R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
6,0,-270,0.125,0,5,200,333
2,0.25,-270,0.125,0.25,5,42,333
3,0.25,-270,0.125,0.25,5,102,333
4,0.25,-270,0.125,0.25,5,145,333
5,0.25,-270,0.125,0.25,5,184,333
6,0.25,-270,0.125,0.25,5,186,333
2,0.5,-270,0.125,0.5,5,23,333
3,0.5,-270,0.125,0.5,5,58,333
4,0.5,-270,0.125,0.5,5,117,333
5,0.5,-270,0.125,0.5,5,163,333
6,0.5,-270,0.125,0.5,5,153,333
2,0.75,-270,0.125,0.75,5,1,333
3,0.75,-270,0.125,0.75,5,34,333
4,0.75,-270,0.125,0.75,5,67,333
5,0.75,-270,0.125,0.75,5,106,333
6,0.75,-270,0.125,0.75,5,130,333
2,1,-270,0.125,1,5,0,333
3,1,-270,0.125,1,5,1,333
4,1,-270,0.125,1,5,8,333
5,1,-270,0.125,1,5,21,333
6,1,-270,0.125,1,5,57,333
2,0,-240,0.125,0,5,67,333
3,0,-240,0.125,0,5,134,333
4,0,-240,0.125,0,5,157,333
5,0,-240,0.125,0,5,201,333
6,0,-240,0.125,0,5,204,333
2,0.25,-240,0.125,0.25,5,46,333
3,0.25,-240,0.125,0.25,5,99,333
4,0.25,-240,0.125,0.25,5,140,333
5,0.25,-240,0.125,0.25,5,178,333
6,0.25,-240,0.125,0.25,5,190,333
2,0.5,-240,0.125,0.5,5,22,333
3,0.5,-240,0.125,0.5,5,73,333
4,0.5,-240,0.125,0.5,5,129,333
5,0.5,-240,0.125,0.5,5,137,333
6,0.5,-240,0.125,0.5,5,172,333
2,0.75,-240,0.125,0.75,5,1,333
3,0.75,-240,0.125,0.75,5,28,333
4,0.75,-240,0.125,0.75,5,79,333
5,0.75,-240,0.125,0.75,5,100,333
6,0.75,-240,0.125,0.75,5,140,333
2,1,-240,0.125,1,5,0,333
3,1,-240,0.125,1,5,1,333
4,1,-240,0.125,1,5,8,333
5,1,-240,0.125,1,5,36,333
6,1,-240,0.125,1,5,46,333
2,0,-210,0.125,0,5,74,333
3,0,-210,0.125,0,5,120,333
4,0,-210,0.125,0,5,168,333
5,0,-210,0.125,0,5,175,333
6,0,-210,0.125,0,5,207,333
2,0.25,-210,0.125,0.25,5,46,333
3,0.25,-210,0.125,0.25,5,108,333
4,0.25,-210,0.125,0.25,5,151,333
5,0.25,-210,0.125,0.25,5,156,333
6,0.25,-210,0.125,0.25,5,180,333
2,0.5,-210,0.125,0.5,5,20,333
3,0.5,-210,0.125,0.5,5,70,333
4,0.5,-210,0.125,0.5,5,112,333
5,0.5,-210,0.125,0.5,5,147,333
6,0.5,-210,0.125,0.5,5,180,333
2,0.75,-210,0.125,0.75,5,1,333
3,0.75,-210,0.125,0.75,5,28,333
4,0.75,-210,0.125,0.75,5,69,333
5,0.75,-210,0.125,0.75,5,110,333
6,0.75,-210,0.125,0.75,5,144,333
2,1,-210,0.125,1,5,0,333
3,1,-210,0.125,1,5,0,333
4,1,-210,0.125,1,5,5,333
5,1,-210,0.125,1,5,29,333
6,1,-210,0.125,1,5,60,333
2,0,-180,0.125,0,5,71,333
3,0,-180,0.125,0,5,109,333
4,0,-180,0.125,0,5,158,333
5,0,-180,0.125,0,5,202,333
6,0,-180,0.125,0,5,209,333
2,0.25,-180,0.125,0.25,5,54,333
3,0.25,-180,0.125,0.25,5,115,333
4,0.25,-180,0.125,0.25,5,157,333
5,0.25,-180,0.125,0.25,5,180,333
6,0.25,-180,0.125,0.25,5,171,333
2,0.5,-180,0.125,0.5,5,14,333
3,0.5,-180,0.125,0.5,5,70,333
4,0.5,-180,0.125,0.5,5,124,333
5,0.5,-180,0.125,0.5,5,133,333
6,0.5,-180,0.125,0.5,5,165,333
2,0.75,-180,0.125,0.75,5,4,333
3,0.75,-180,0.125,0.75,5,32,333
4,0.75,-180,0.125,0.75,5,84,333
5,0.75,-180,0.125,0.75,5,107,333
6,0.75,-180,0.125,0.75,5,131,333
2,1,-180,0.125,1,5,0,333
3,1,-180,0.125,1,5,0,333
4,1,-180,0.125,1,5,6,333
5,1,-180,0.125,1,5,36,333
6,1,-180,0.125,1,5,61,333
2,0,-150,0.125,0,5,62,333
3,0,-150,0.125,0,5,116,333
4,0,-150,0.125,0,5,143,333
5,0,-150,0.125,0,5,171,333
6,0,-150,0.125,0,5,209,333
2,0.25,-150,0.125,0.25,5,42,333
3,0.25,-150,0.125,0.25,5,112,333
4,0.25,-150,0.125,0.25,5,130,333
5,0.25,-150,0.125,0.25,5,158,333
6,0.25,-150,0.125,0.25,5,177,333
2,0.5,-150,0.125,0.5,5,26,333
3,0.5,-150,0.125,0.5,5,64,333
4,0.5,-150,0.125,0.5,5,107,333
5,0.5,-150,0.125,0.5,5,128,333
6,0.5,-150,0.125,0.5,5,177,333
2,0.75,-150,0.125,0.75,5,1,333
3,0.75,-150,0.125,0.75,5,41,333
4,0.75,-150,0.125,0.75,5,74,333
5,0.75,-150,0.125,0.75,5,82,333
6,0.75,-150,0.125,0.75,5,125,333
2,1,-150,0.125,1,5,0,333
3,1,-150,0.125,1,5,0,333
4,1,-150,0.125,1,5,6,333
5,1,-150,0.125,1,5,30,333
6,1,-150,0.125,1,5,43,333
2,0,-120,0.125,0,5,72,333
3,0,-120,0.125,0,5,126,333
4,0,-120,0.125,0,5,149,333
5,0,-120,0.125,0,5,183,333
6,0,-120,0.125,0,5,195,333
2,0.25,-120,0.125,0.25,5,59,333
3,0.25,-120,0.125,0.25,5,113,333
4,0.25,-120,0.125,0.25,5,157,333
5,0.25,-120,0.125,0.25,5,168,333
6,0.25,-120,0.125,0.25,5,189,333
2,0.5,-120,0.125,0.5,5,24,333
3,0.5,-120,0.125,0.5,5,80,333
4,0.5,-120,0.125,0.5,5,107,333
5,0.5,-120,0.125,0.5,5,157,333
6,0.5,-120,0.125,0.5,5,167,333
2,0.75,-120,0.125,0.75,5,0,333
3,0.75,-120,0.125,0.75,5,35,333
