R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0,-360,0,0,1,12,50
3,0,-360,0,0,1,18,50
4,0,-360,0,0,1,26,50
5,0,-360,0,0,1,28,50
6,0,-360,0,0,1,28,50
2,0.25,-360,0,0.25,1,7,50
3,0.25,-360,0,0.25,1,23,50
4,0.25,-360,0,0.25,1,23,50
5,0.25,-360,0,0.25,1,26,50
6,0.25,-360,0,0.25,1,34,50
2,0.5,-360,0,0.5,1,12,50
3,0.5,-360,0,0.5,1,23,50
4,0.5,-360,0,0.5,1,21,50
5,0.5,-360,0,0.5,1,29,50
6,0.5,-360,0,0.5,1,29,50
2,0.75,-360,0,0.75,1,14,50
3,0.75,-360,0,0.75,1,15,50
4,0.75,-360,0,0.75,1,28,50
5,0.75,-360,0,0.75,1,25,50
6,0.75,-360,0,0.75,1,34,50
2,1,-360,0,1,1,7,50
3,1,-360,0,1,1,15,50
4,1,-360,0,1,1,25,50
5,1,-360,0,1,1,28,50
6,1,-360,0,1,1,36,50
2,0,-330,0,0,1,11,50
3,0,-330,0,0,1,20,50
4,0,-330,0,0,1,30,50
5,0,-330,0,0,1,30,50
6,0,-330,0,0,1,23,50
2,0.25,-330,0,0.25,1,10,50
3,0.25,-330,0,0.25,1,19,50
4,0.25,-330,0,0.25,1,17,50
5,0.25,-330,0,0.25,1,31,50
6,0.25,-330,0,0.25,1,32,50
2,0.5,-330,0,0.5,1,10,50
3,0.5,-330,0,0.5,1,21,50
4,0.5,-330,0,0.5,1,26,50
5,0.5,-330,0,0.5,1,35,50
6,0.5,-330,0,0.5,1,32,50
2,0.75,-330,0,0.75,1,10,50
3,0.75,-330,0,0.75,1,19,50
4,0.75,-330,0,0.75,1,25,50
5,0.75,-330,0,0.75,1,30,50
6,0.75,-330,0,0.75,1,35,50
2,1,-330,0,1,1,10,50
3,1,-330,0,1,1,20,50
4,1,-330,0,1,1,24,50
5,1,-330,0,1,1,21,50
6,1,-330,0,1,1,31,50
2,0,-300,0,0,1,10,50
3,0,-300,0,0,1,22,50
4,0,-300,0,0,1,26,50
5,0,-300,0,0,1,31,50
6,0,-300,0,0,1,29,50
2,0.25,-300,0,0.25,1,11,50
3,0.25,-300,0,0.25,1,19,50
4,0.25,-300,0,0.25,1,25,50
5,0.25,-300,0,0.25,1,26,50
6,0.25,-300,0,0.25,1,32,50
2,0.5,-300,0,0.5,1,10,50
3,0.5,-300,0,0.5,1,24,50
4,0.5,-300,0,0.5,1,19,50
5,0.5,-300,0,0.5,1,27,50
6,0.5,-300,0,0.5,1,31,50
2,0.75,-300,0,0.75,1,10,50
3,0.75,-300,0,0.75,1,19,50
4,0.75,-300,0,0.75,1,27,50
5,0.75,-300,0,0.75,1,36,50
6,0.75,-300,0,0.75,1,35,50
2,1,-300,0,1,1,13,50
3,1,-300,0,1,1,19,50
4,1,-300,0,1,1,16,50
5,1,-300,0,1,1,21,50
6,1,-300,0,1,1,33,50
2,0,-270,0,0,1,11,50
3,0,-270,0,0,1,21,50
4,0,-270,0,0,1,28,50
5,0,-270,0,0,1,30,50
6,0,-270,0,0,1,28,50
2,0.25,-270,0,0.25,1,8,50
3,0.25,-270,0,0.25,1,15,50
4,0.25,-270,0,0.25,1,27,50
5,0.25,-270,0,0.25,1,31,50
6,0.25,-270,0,0.25,1,31,50
2,0.5,-270,0,0.5,1,13,50
3,0.5,-270,0,0.5,1,21,50
