virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,300,0.9166666666666666,89,616,10000
1,330,0.9166666666666666,89,0,10000
2,330,0.9166666666666666,89,671,10000
3,330,0.9166666666666666,89,411,10000
4,330,0.9166666666666666,89,643,10000
1,360,0.9166666666666666,89,0,10000
2,360,0.9166666666666666,89,701,10000
3,360,0.9166666666666666,89,424,10000
4,360,0.9166666666666666,89,613,10000
1,-360,0.9583333333333333,89,0,10000
2,-360,0.9583333333333333,89,670,10000
3,-360,0.9583333333333333,89,447,10000
4,-360,0.9583333333333333,89,634,10000
1,-330,0.9583333333333333,89,1,10000
2,-330,0.9583333333333333,89,692,10000
3,-330,0.9583333333333333,89,403,10000
4,-330,0.9583333333333333,89,701,10000
1,-300,0.9583333333333333,89,0,10000
2,-300,0.9583333333333333,89,688,10000
3,-300,0.9583333333333333,89,427,10000
4,-300,0.9583333333333333,89,612,10000
1,-270,0.9583333333333333,89,1,10000
2,-270,0.9583333333333333,89,709,10000
3,-270,0.9583333333333333,89,386,10000
4,-270,0.9583333333333333,89,643,10000
1,-240,0.9583333333333333,89,0,10000
