virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-180,0,2,617,10000
1,-150,0,2,0,10000
2,-150,0,2,677,10000
3,-150,0,2,395,10000
4,-150,0,2,648,10000
1,-120,0,2,0,10000
2,-120,0,2,724,10000
3,-120,0,2,432,10000
4,-120,0,2,621,10000
1,-90,0,2,0,10000
2,-90,0,2,708,10000
3,-90,0,2,437,10000
4,-90,0,2,657,10000
1,-60,0,2,0,10000
2,-60,0,2,689,10000
3,-60,0,2,455,10000
4,-60,0,2,635,10000
1,-30,0,2,1,10000
2,-30,0,2,718,10000
3,-30,0,2,447,10000
4,-30,0,2,623,10000
1,0,0,2,1,10000
2,0,0,2,708,10000
3,0,0,2,447,10000
4,0,0,2,640,10000
1,30,0,2,0,10000
