virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,120,0.375,38,0,10000
2,120,0.375,38,665,10000
3,120,0.375,38,410,10000
4,120,0.375,38,623,10000
1,150,0.375,38,0,10000
2,150,0.375,38,665,10000
3,150,0.375,38,427,10000
4,150,0.375,38,612,10000
1,180,0.375,38,0,10000
2,180,0.375,38,654,10000
3,180,0.375,38,434,10000
4,180,0.375,38,615,10000
1,210,0.375,38,0,10000
2,210,0.375,38,698,10000
3,210,0.375,38,411,10000
4,210,0.375,38,667,10000
1,240,0.375,38,0,10000
2,240,0.375,38,707,10000
3,240,0.375,38,449,10000
4,240,0.375,38,651,10000
1,270,0.375,38,0,10000
2,270,0.375,38,674,10000
3,270,0.375,38,436,10000
4,270,0.375,38,624,10000
1,300,0.375,38,0,10000
2,300,0.375,38,685,10000
