virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,0,0.75,72,389,10000
3,0,0.75,72,237,10000
4,0,0.75,72,430,10000
1,30,0.75,72,0,10000
2,30,0.75,72,457,10000
3,30,0.75,72,258,10000
4,30,0.75,72,450,10000
1,60,0.75,72,0,10000
2,60,0.75,72,551,10000
3,60,0.75,72,265,10000
4,60,0.75,72,497,10000
1,90,0.75,72,0,10000
2,90,0.75,72,530,10000
3,90,0.75,72,317,10000
4,90,0.75,72,543,10000
1,120,0.75,72,0,10000
2,120,0.75,72,586,10000
3,120,0.75,72,327,10000
4,120,0.75,72,602,10000
1,150,0.75,72,0,10000
2,150,0.75,72,637,10000
3,150,0.75,72,385,10000
4,150,0.75,72,579,10000
1,180,0.75,72,0,10000
2,180,0.75,72,626,10000
3,180,0.75,72,379,10000
