virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-90,0.375,37,375,10000
4,-90,0.375,37,603,10000
1,-60,0.375,37,0,10000
2,-60,0.375,37,625,10000
3,-60,0.375,37,348,10000
4,-60,0.375,37,542,10000
1,-30,0.375,37,0,10000
2,-30,0.375,37,524,10000
3,-30,0.375,37,369,10000
4,-30,0.375,37,499,10000
1,0,0.375,37,0,10000
2,0,0.375,37,557,10000
3,0,0.375,37,337,10000
4,0,0.375,37,535,10000
1,30,0.375,37,0,10000
2,30,0.375,37,608,10000
3,30,0.375,37,354,10000
4,30,0.375,37,520,10000
1,60,0.375,37,0,10000
2,60,0.375,37,624,10000
3,60,0.375,37,375,10000
4,60,0.375,37,585,10000
1,90,0.375,37,0,10000
2,90,0.375,37,630,10000
3,90,0.375,37,423,10000
4,90,0.375,37,617,10000
