virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,360,0.7083333333333333,70,704,10000
3,360,0.7083333333333333,70,392,10000
4,360,0.7083333333333333,70,607,10000
1,-360,0.75,70,0,10000
2,-360,0.75,70,676,10000
3,-360,0.75,70,441,10000
4,-360,0.75,70,604,10000
1,-330,0.75,70,0,10000
2,-330,0.75,70,732,10000
3,-330,0.75,70,427,10000
4,-330,0.75,70,625,10000
1,-300,0.75,70,0,10000
2,-300,0.75,70,657,10000
3,-300,0.75,70,405,10000
4,-300,0.75,70,633,10000
1,-270,0.75,70,0,10000
2,-270,0.75,70,687,10000
3,-270,0.75,70,407,10000
4,-270,0.75,70,634,10000
1,-240,0.75,70,1,10000
2,-240,0.75,70,688,10000
3,-240,0.75,70,400,10000
4,-240,0.75,70,601,10000
1,-210,0.75,70,0,10000
2,-210,0.75,70,681,10000
3,-210,0.75,70,425,10000
