virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,330,0.9583333333333333,93,593,10000
1,360,0.9583333333333333,93,0,10000
2,360,0.9583333333333333,93,645,10000
3,360,0.9583333333333333,93,412,10000
4,360,0.9583333333333333,93,631,10000
1,-360,1,93,1,10000
2,-360,1,93,636,10000
3,-360,1,93,395,10000
4,-360,1,93,648,10000
1,-330,1,93,0,10000
2,-330,1,93,682,10000
3,-330,1,93,403,10000
4,-330,1,93,598,10000
1,-300,1,93,1,10000
2,-300,1,93,677,10000
3,-300,1,93,389,10000
4,-300,1,93,655,10000
1,-270,1,93,1,10000
2,-270,1,93,677,10000
3,-270,1,93,391,10000
4,-270,1,93,613,10000
1,-240,1,93,0,10000
2,-240,1,93,629,10000
3,-240,1,93,358,10000
4,-240,1,93,603,10000
1,-210,1,93,1,10000
