virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,360,0.4583333333333333,47,430,10000
4,360,0.4583333333333333,47,607,10000
1,-360,0.5,47,0,10000
2,-360,0.5,47,713,10000
3,-360,0.5,47,439,10000
4,-360,0.5,47,614,10000
1,-330,0.5,47,1,10000
2,-330,0.5,47,737,10000
3,-330,0.5,47,435,10000
4,-330,0.5,47,627,10000
1,-300,0.5,47,0,10000
2,-300,0.5,47,718,10000
3,-300,0.5,47,427,10000
4,-300,0.5,47,625,10000
1,-270,0.5,47,1,10000
2,-270,0.5,47,687,10000
3,-270,0.5,47,445,10000
4,-270,0.5,47,617,10000
1,-240,0.5,47,1,10000
2,-240,0.5,47,696,10000
3,-240,0.5,47,413,10000
4,-240,0.5,47,632,10000
1,-210,0.5,47,0,10000
2,-210,0.5,47,686,10000
3,-210,0.5,47,412,10000
4,-210,0.5,47,603,10000
