virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-360,0,1,0,10000
2,-360,0,1,740,10000
3,-360,0,1,412,10000
4,-360,0,1,621,10000
1,-330,0,1,1,10000
2,-330,0,1,737,10000
3,-330,0,1,423,10000
4,-330,0,1,627,10000
1,-300,0,1,0,10000
2,-300,0,1,712,10000
3,-300,0,1,425,10000
4,-300,0,1,638,10000
1,-270,0,1,1,10000
2,-270,0,1,668,10000
3,-270,0,1,463,10000
4,-270,0,1,660,10000
1,-240,0,1,0,10000
2,-240,0,1,744,10000
3,-240,0,1,446,10000
4,-240,0,1,652,10000
1,-210,0,1,1,10000
2,-210,0,1,732,10000
3,-210,0,1,409,10000
4,-210,0,1,627,10000
1,-180,0,1,0,10000
2,-180,0,1,717,10000
3,-180,0,1,416,10000
