virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-360,0.5416666666666666,51,432,10000
4,-360,0.5416666666666666,51,647,10000
1,-330,0.5416666666666666,51,0,10000
2,-330,0.5416666666666666,51,718,10000
3,-330,0.5416666666666666,51,420,10000
4,-330,0.5416666666666666,51,636,10000
1,-300,0.5416666666666666,51,0,10000
2,-300,0.5416666666666666,51,704,10000
3,-300,0.5416666666666666,51,426,10000
4,-300,0.5416666666666666,51,633,10000
1,-270,0.5416666666666666,51,0,10000
2,-270,0.5416666666666666,51,681,10000
3,-270,0.5416666666666666,51,408,10000
4,-270,0.5416666666666666,51,639,10000
1,-240,0.5416666666666666,51,0,10000
2,-240,0.5416666666666666,51,705,10000
3,-240,0.5416666666666666,51,405,10000
4,-240,0.5416666666666666,51,644,10000
1,-210,0.5416666666666666,51,0,10000
2,-210,0.5416666666666666,51,673,10000
3,-210,0.5416666666666666,51,430,10000
4,-210,0.5416666666666666,51,638,10000
1,-180,0.5416666666666666,51,0,10000
2,-180,0.5416666666666666,51,696,10000
3,-180,0.5416666666666666,51,404,10000
4,-180,0.5416666666666666,51,627,10000
