virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,150,0.41666666666666663,42,1,10000
2,150,0.41666666666666663,42,649,10000
3,150,0.41666666666666663,42,362,10000
4,150,0.41666666666666663,42,606,10000
1,180,0.41666666666666663,42,0,10000
2,180,0.41666666666666663,42,670,10000
3,180,0.41666666666666663,42,388,10000
4,180,0.41666666666666663,42,635,10000
1,210,0.41666666666666663,42,0,10000
2,210,0.41666666666666663,42,646,10000
3,210,0.41666666666666663,42,447,10000
4,210,0.41666666666666663,42,653,10000
1,240,0.41666666666666663,42,0,10000
2,240,0.41666666666666663,42,688,10000
3,240,0.41666666666666663,42,432,10000
4,240,0.41666666666666663,42,616,10000
1,270,0.41666666666666663,42,0,10000
2,270,0.41666666666666663,42,692,10000
3,270,0.41666666666666663,42,413,10000
4,270,0.41666666666666663,42,654,10000
1,300,0.41666666666666663,42,0,10000
2,300,0.41666666666666663,42,691,10000
3,300,0.41666666666666663,42,426,10000
4,300,0.41666666666666663,42,602,10000
1,330,0.41666666666666663,42,1,10000
2,330,0.41666666666666663,42,717,10000
