virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,180,0.20833333333333331,23,640,10000
3,180,0.20833333333333331,23,392,10000
4,180,0.20833333333333331,23,606,10000
1,210,0.20833333333333331,23,1,10000
2,210,0.20833333333333331,23,700,10000
3,210,0.20833333333333331,23,416,10000
4,210,0.20833333333333331,23,629,10000
1,240,0.20833333333333331,23,0,10000
2,240,0.20833333333333331,23,716,10000
3,240,0.20833333333333331,23,435,10000
4,240,0.20833333333333331,23,684,10000
1,270,0.20833333333333331,23,0,10000
2,270,0.20833333333333331,23,725,10000
3,270,0.20833333333333331,23,461,10000
4,270,0.20833333333333331,23,645,10000
1,300,0.20833333333333331,23,1,10000
2,300,0.20833333333333331,23,686,10000
3,300,0.20833333333333331,23,424,10000
4,300,0.20833333333333331,23,628,10000
1,330,0.20833333333333331,23,0,10000
2,330,0.20833333333333331,23,698,10000
3,330,0.20833333333333331,23,441,10000
4,330,0.20833333333333331,23,656,10000
1,360,0.20833333333333331,23,0,10000
2,360,0.20833333333333331,23,706,10000
3,360,0.20833333333333331,23,449,10000
