virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-270,0.125,13,729,10000
3,-270,0.125,13,445,10000
4,-270,0.125,13,609,10000
1,-240,0.125,13,0,10000
2,-240,0.125,13,691,10000
3,-240,0.125,13,392,10000
4,-240,0.125,13,627,10000
1,-210,0.125,13,0,10000
2,-210,0.125,13,716,10000
3,-210,0.125,13,448,10000
4,-210,0.125,13,620,10000
1,-180,0.125,13,0,10000
2,-180,0.125,13,669,10000
3,-180,0.125,13,424,10000
4,-180,0.125,13,634,10000
1,-150,0.125,13,0,10000
2,-150,0.125,13,680,10000
3,-150,0.125,13,400,10000
4,-150,0.125,13,630,10000
1,-120,0.125,13,0,10000
2,-120,0.125,13,694,10000
3,-120,0.125,13,429,10000
4,-120,0.125,13,621,10000
1,-90,0.125,13,0,10000
2,-90,0.125,13,705,10000
3,-90,0.125,13,408,10000
