virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,90,0.875,84,507,10000
3,90,0.875,84,263,10000
4,90,0.875,84,549,10000
1,120,0.875,84,1,10000
2,120,0.875,84,544,10000
3,120,0.875,84,292,10000
4,120,0.875,84,590,10000
1,150,0.875,84,0,10000
2,150,0.875,84,571,10000
3,150,0.875,84,300,10000
4,150,0.875,84,573,10000
1,180,0.875,84,1,10000
2,180,0.875,84,602,10000
3,180,0.875,84,353,10000
4,180,0.875,84,606,10000
1,210,0.875,84,0,10000
2,210,0.875,84,692,10000
3,210,0.875,84,358,10000
4,210,0.875,84,601,10000
1,240,0.875,84,0,10000
2,240,0.875,84,748,10000
3,240,0.875,84,386,10000
4,240,0.875,84,620,10000
1,270,0.875,84,0,10000
2,270,0.875,84,646,10000
3,270,0.875,84,404,10000
