virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0,3,698,10000
3,30,0,3,436,10000
4,30,0,3,638,10000
1,60,0,3,1,10000
2,60,0,3,660,10000
3,60,0,3,415,10000
4,60,0,3,599,10000
1,90,0,3,0,10000
2,90,0,3,744,10000
3,90,0,3,432,10000
4,90,0,3,626,10000
1,120,0,3,0,10000
2,120,0,3,708,10000
3,120,0,3,486,10000
4,120,0,3,628,10000
1,150,0,3,0,10000
2,150,0,3,715,10000
3,150,0,3,489,10000
4,150,0,3,605,10000
1,180,0,3,0,10000
2,180,0,3,671,10000
3,180,0,3,436,10000
4,180,0,3,644,10000
1,210,0,3,0,10000
2,210,0,3,731,10000
3,210,0,3,439,10000
