virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,210,0.7916666666666666,77,645,10000
1,240,0.7916666666666666,77,0,10000
2,240,0.7916666666666666,77,675,10000
3,240,0.7916666666666666,77,399,10000
4,240,0.7916666666666666,77,609,10000
1,270,0.7916666666666666,77,0,10000
2,270,0.7916666666666666,77,683,10000
3,270,0.7916666666666666,77,376,10000
4,270,0.7916666666666666,77,655,10000
1,300,0.7916666666666666,77,0,10000
2,300,0.7916666666666666,77,693,10000
3,300,0.7916666666666666,77,401,10000
4,300,0.7916666666666666,77,616,10000
1,330,0.7916666666666666,77,0,10000
2,330,0.7916666666666666,77,704,10000
3,330,0.7916666666666666,77,393,10000
4,330,0.7916666666666666,77,618,10000
1,360,0.7916666666666666,77,0,10000
2,360,0.7916666666666666,77,716,10000
3,360,0.7916666666666666,77,404,10000
4,360,0.7916666666666666,77,583,10000
1,-360,0.8333333333333333,77,0,10000
2,-360,0.8333333333333333,77,695,10000
3,-360,0.8333333333333333,77,421,10000
4,-360,0.8333333333333333,77,624,10000
1,-330,0.8333333333333333,77,0,10000
