virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-120,0.875,83,538,10000
1,-90,0.875,83,0,10000
2,-90,0.875,83,486,10000
3,-90,0.875,83,276,10000
4,-90,0.875,83,528,10000
1,-60,0.875,83,0,10000
2,-60,0.875,83,421,10000
3,-60,0.875,83,227,10000
4,-60,0.875,83,433,10000
1,-30,0.875,83,0,10000
2,-30,0.875,83,326,10000
3,-30,0.875,83,185,10000
4,-30,0.875,83,401,10000
1,0,0.875,83,0,10000
2,0,0.875,83,336,10000
3,0,0.875,83,197,10000
4,0,0.875,83,387,10000
1,30,0.875,83,0,10000
2,30,0.875,83,387,10000
3,30,0.875,83,179,10000
4,30,0.875,83,428,10000
1,60,0.875,83,1,10000
2,60,0.875,83,468,10000
3,60,0.875,83,263,10000
4,60,0.875,83,494,10000
1,90,0.875,83,0,10000
