virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-90,0.9166666666666666,87,507,10000
1,-60,0.9166666666666666,87,0,10000
2,-60,0.9166666666666666,87,401,10000
3,-60,0.9166666666666666,87,186,10000
4,-60,0.9166666666666666,87,461,10000
1,-30,0.9166666666666666,87,0,10000
2,-30,0.9166666666666666,87,293,10000
3,-30,0.9166666666666666,87,162,10000
4,-30,0.9166666666666666,87,396,10000
1,0,0.9166666666666666,87,0,10000
2,0,0.9166666666666666,87,286,10000
3,0,0.9166666666666666,87,171,10000
4,0,0.9166666666666666,87,371,10000
1,30,0.9166666666666666,87,0,10000
2,30,0.9166666666666666,87,367,10000
3,30,0.9166666666666666,87,220,10000
4,30,0.9166666666666666,87,446,10000
1,60,0.9166666666666666,87,0,10000
2,60,0.9166666666666666,87,450,10000
3,60,0.9166666666666666,87,227,10000
4,60,0.9166666666666666,87,438,10000
1,90,0.9166666666666666,87,0,10000
2,90,0.9166666666666666,87,509,10000
3,90,0.9166666666666666,87,224,10000
4,90,0.9166666666666666,87,477,10000
1,120,0.9166666666666666,87,0,10000
