virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-90,0.125,14,632,10000
1,-60,0.125,14,0,10000
2,-60,0.125,14,696,10000
3,-60,0.125,14,421,10000
4,-60,0.125,14,626,10000
1,-30,0.125,14,0,10000
2,-30,0.125,14,670,10000
3,-30,0.125,14,422,10000
4,-30,0.125,14,604,10000
1,0,0.125,14,1,10000
2,0,0.125,14,672,10000
3,0,0.125,14,420,10000
4,0,0.125,14,618,10000
1,30,0.125,14,0,10000
2,30,0.125,14,686,10000
3,30,0.125,14,428,10000
4,30,0.125,14,637,10000
1,60,0.125,14,0,10000
2,60,0.125,14,724,10000
3,60,0.125,14,427,10000
4,60,0.125,14,616,10000
1,90,0.125,14,0,10000
2,90,0.125,14,667,10000
3,90,0.125,14,412,10000
4,90,0.125,14,601,10000
1,120,0.125,14,0,10000
