virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-330,0.8333333333333333,78,713,10000
3,-330,0.8333333333333333,78,412,10000
4,-330,0.8333333333333333,78,605,10000
1,-300,0.8333333333333333,78,1,10000
2,-300,0.8333333333333333,78,659,10000
3,-300,0.8333333333333333,78,405,10000
4,-300,0.8333333333333333,78,631,10000
1,-270,0.8333333333333333,78,1,10000
2,-270,0.8333333333333333,78,666,10000
3,-270,0.8333333333333333,78,400,10000
4,-270,0.8333333333333333,78,622,10000
1,-240,0.8333333333333333,78,1,10000
2,-240,0.8333333333333333,78,670,10000
3,-240,0.8333333333333333,78,369,10000
4,-240,0.8333333333333333,78,640,10000
1,-210,0.8333333333333333,78,2,10000
2,-210,0.8333333333333333,78,624,10000
3,-210,0.8333333333333333,78,392,10000
4,-210,0.8333333333333333,78,571,10000
1,-180,0.8333333333333333,78,0,10000
2,-180,0.8333333333333333,78,659,10000
3,-180,0.8333333333333333,78,392,10000
4,-180,0.8333333333333333,78,582,10000
1,-150,0.8333333333333333,78,1,10000
2,-150,0.8333333333333333,78,605,10000
3,-150,0.8333333333333333,78,344,10000
