virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,-210,1,94,649,10000
3,-210,1,94,356,10000
4,-210,1,94,535,10000
1,-180,1,94,0,10000
2,-180,1,94,610,10000
3,-180,1,94,362,10000
4,-180,1,94,582,10000
1,-150,1,94,1,10000
2,-150,1,94,536,10000
3,-150,1,94,316,10000
4,-150,1,94,583,10000
1,-120,1,94,0,10000
2,-120,1,94,513,10000
3,-120,1,94,266,10000
4,-120,1,94,516,10000
1,-90,1,94,0,10000
2,-90,1,94,422,10000
3,-90,1,94,269,10000
4,-90,1,94,486,10000
1,-60,1,94,0,10000
2,-60,1,94,344,10000
3,-60,1,94,169,10000
4,-60,1,94,446,10000
1,-30,1,94,0,10000
2,-30,1,94,237,10000
3,-30,1,94,115,10000
