virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-90,0.625,60,0,10000
2,-90,0.625,60,574,10000
3,-90,0.625,60,340,10000
4,-90,0.625,60,567,10000
1,-60,0.625,60,0,10000
2,-60,0.625,60,522,10000
3,-60,0.625,60,291,10000
4,-60,0.625,60,463,10000
1,-30,0.625,60,0,10000
2,-30,0.625,60,436,10000
3,-30,0.625,60,277,10000
4,-30,0.625,60,445,10000
1,0,0.625,60,0,10000
2,0,0.625,60,463,10000
3,0,0.625,60,251,10000
4,0,0.625,60,421,10000
1,30,0.625,60,0,10000
2,30,0.625,60,526,10000
3,30,0.625,60,316,10000
4,30,0.625,60,495,10000
1,60,0.625,60,0,10000
2,60,0.625,60,554,10000
3,60,0.625,60,340,10000
4,60,0.625,60,552,10000
1,90,0.625,60,0,10000
2,90,0.625,60,613,10000
