virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,90,0.08333333333333333,11,704,10000
3,90,0.08333333333333333,11,389,10000
4,90,0.08333333333333333,11,622,10000
1,120,0.08333333333333333,11,0,10000
2,120,0.08333333333333333,11,662,10000
3,120,0.08333333333333333,11,422,10000
4,120,0.08333333333333333,11,637,10000
1,150,0.08333333333333333,11,0,10000
2,150,0.08333333333333333,11,707,10000
3,150,0.08333333333333333,11,423,10000
4,150,0.08333333333333333,11,649,10000
1,180,0.08333333333333333,11,0,10000
2,180,0.08333333333333333,11,686,10000
3,180,0.08333333333333333,11,436,10000
4,180,0.08333333333333333,11,633,10000
1,210,0.08333333333333333,11,0,10000
2,210,0.08333333333333333,11,707,10000
3,210,0.08333333333333333,11,491,10000
4,210,0.08333333333333333,11,620,10000
1,240,0.08333333333333333,11,0,10000
2,240,0.08333333333333333,11,724,10000
3,240,0.08333333333333333,11,432,10000
4,240,0.08333333333333333,11,653,10000
1,270,0.08333333333333333,11,1,10000
2,270,0.08333333333333333,11,749,10000
3,270,0.08333333333333333,11,420,10000
