virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-210,0.4583333333333333,44,2,10000
2,-210,0.4583333333333333,44,691,10000
3,-210,0.4583333333333333,44,417,10000
4,-210,0.4583333333333333,44,593,10000
1,-180,0.4583333333333333,44,0,10000
2,-180,0.4583333333333333,44,675,10000
3,-180,0.4583333333333333,44,390,10000
4,-180,0.4583333333333333,44,607,10000
1,-150,0.4583333333333333,44,0,10000
2,-150,0.4583333333333333,44,685,10000
3,-150,0.4583333333333333,44,417,10000
4,-150,0.4583333333333333,44,583,10000
1,-120,0.4583333333333333,44,0,10000
2,-120,0.4583333333333333,44,609,10000
3,-120,0.4583333333333333,44,390,10000
4,-120,0.4583333333333333,44,531,10000
1,-90,0.4583333333333333,44,1,10000
2,-90,0.4583333333333333,44,645,10000
3,-90,0.4583333333333333,44,332,10000
4,-90,0.4583333333333333,44,583,10000
1,-60,0.4583333333333333,44,0,10000
2,-60,0.4583333333333333,44,560,10000
3,-60,0.4583333333333333,44,366,10000
4,-60,0.4583333333333333,44,520,10000
1,-30,0.4583333333333333,44,0,10000
2,-30,0.4583333333333333,44,481,10000
