virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,0,0.25,26,566,10000
1,30,0.25,26,0,10000
2,30,0.25,26,646,10000
3,30,0.25,26,358,10000
4,30,0.25,26,598,10000
1,60,0.25,26,0,10000
2,60,0.25,26,644,10000
3,60,0.25,26,400,10000
4,60,0.25,26,632,10000
1,90,0.25,26,0,10000
2,90,0.25,26,629,10000
3,90,0.25,26,412,10000
4,90,0.25,26,636,10000
1,120,0.25,26,1,10000
2,120,0.25,26,693,10000
3,120,0.25,26,374,10000
4,120,0.25,26,642,10000
1,150,0.25,26,1,10000
2,150,0.25,26,712,10000
3,150,0.25,26,417,10000
4,150,0.25,26,584,10000
1,180,0.25,26,1,10000
2,180,0.25,26,700,10000
3,180,0.25,26,454,10000
4,180,0.25,26,654,10000
1,210,0.25,26,0,10000
