virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-30,1,95,393,10000
1,0,1,95,1,10000
2,0,1,95,237,10000
3,0,1,95,117,10000
4,0,1,95,374,10000
1,30,1,95,0,10000
2,30,1,95,290,10000
3,30,1,95,141,10000
4,30,1,95,407,10000
1,60,1,95,0,10000
2,60,1,95,359,10000
3,60,1,95,138,10000
4,60,1,95,437,10000
1,90,1,95,0,10000
2,90,1,95,427,10000
3,90,1,95,177,10000
4,90,1,95,553,10000
1,120,1,95,0,10000
2,120,1,95,480,10000
3,120,1,95,217,10000
4,120,1,95,547,10000
1,150,1,95,0,10000
2,150,1,95,576,10000
3,150,1,95,256,10000
4,150,1,95,542,10000
1,180,1,95,0,10000
