virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,210,0.25,27,662,10000
3,210,0.25,27,426,10000
4,210,0.25,27,647,10000
1,240,0.25,27,0,10000
2,240,0.25,27,710,10000
3,240,0.25,27,392,10000
4,240,0.25,27,633,10000
1,270,0.25,27,0,10000
2,270,0.25,27,714,10000
3,270,0.25,27,403,10000
4,270,0.25,27,646,10000
1,300,0.25,27,1,10000
2,300,0.25,27,719,10000
3,300,0.25,27,406,10000
4,300,0.25,27,614,10000
1,330,0.25,27,0,10000
2,330,0.25,27,680,10000
3,330,0.25,27,412,10000
4,330,0.25,27,612,10000
1,360,0.25,27,0,10000
2,360,0.25,27,725,10000
3,360,0.25,27,405,10000
4,360,0.25,27,631,10000
1,-360,0.29166666666666663,27,0,10000
2,-360,0.29166666666666663,27,736,10000
3,-360,0.29166666666666663,27,449,10000
