virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-210,0.75,71,589,10000
1,-180,0.75,71,0,10000
2,-180,0.75,71,633,10000
3,-180,0.75,71,364,10000
4,-180,0.75,71,619,10000
1,-150,0.75,71,0,10000
2,-150,0.75,71,620,10000
3,-150,0.75,71,386,10000
4,-150,0.75,71,567,10000
1,-120,0.75,71,0,10000
2,-120,0.75,71,573,10000
3,-120,0.75,71,348,10000
4,-120,0.75,71,539,10000
1,-90,0.75,71,0,10000
2,-90,0.75,71,511,10000
3,-90,0.75,71,284,10000
4,-90,0.75,71,533,10000
1,-60,0.75,71,0,10000
2,-60,0.75,71,483,10000
3,-60,0.75,71,273,10000
4,-60,0.75,71,464,10000
1,-30,0.75,71,0,10000
2,-30,0.75,71,392,10000
3,-30,0.75,71,202,10000
4,-30,0.75,71,437,10000
1,0,0.75,71,0,10000
