virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.8333333333333333,79,588,10000
1,-120,0.8333333333333333,79,0,10000
2,-120,0.8333333333333333,79,535,10000
3,-120,0.8333333333333333,79,342,10000
4,-120,0.8333333333333333,79,558,10000
1,-90,0.8333333333333333,79,0,10000
2,-90,0.8333333333333333,79,512,10000
3,-90,0.8333333333333333,79,292,10000
4,-90,0.8333333333333333,79,499,10000
1,-60,0.8333333333333333,79,0,10000
2,-60,0.8333333333333333,79,421,10000
3,-60,0.8333333333333333,79,228,10000
4,-60,0.8333333333333333,79,453,10000
1,-30,0.8333333333333333,79,0,10000
2,-30,0.8333333333333333,79,368,10000
3,-30,0.8333333333333333,79,180,10000
4,-30,0.8333333333333333,79,383,10000
1,0,0.8333333333333333,79,0,10000
2,0,0.8333333333333333,79,380,10000
3,0,0.8333333333333333,79,183,10000
4,0,0.8333333333333333,79,414,10000
1,30,0.8333333333333333,79,0,10000
2,30,0.8333333333333333,79,421,10000
3,30,0.8333333333333333,79,224,10000
4,30,0.8333333333333333,79,464,10000
1,60,0.8333333333333333,79,0,10000
