virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,150,0.16666666666666666,19,706,10000
3,150,0.16666666666666666,19,427,10000
4,150,0.16666666666666666,19,562,10000
1,180,0.16666666666666666,19,1,10000
2,180,0.16666666666666666,19,674,10000
3,180,0.16666666666666666,19,419,10000
4,180,0.16666666666666666,19,660,10000
1,210,0.16666666666666666,19,0,10000
2,210,0.16666666666666666,19,668,10000
3,210,0.16666666666666666,19,428,10000
4,210,0.16666666666666666,19,629,10000
1,240,0.16666666666666666,19,1,10000
2,240,0.16666666666666666,19,672,10000
3,240,0.16666666666666666,19,460,10000
4,240,0.16666666666666666,19,670,10000
1,270,0.16666666666666666,19,1,10000
2,270,0.16666666666666666,19,688,10000
3,270,0.16666666666666666,19,452,10000
4,270,0.16666666666666666,19,644,10000
1,300,0.16666666666666666,19,0,10000
2,300,0.16666666666666666,19,675,10000
3,300,0.16666666666666666,19,423,10000
4,300,0.16666666666666666,19,656,10000
1,330,0.16666666666666666,19,0,10000
2,330,0.16666666666666666,19,666,10000
3,330,0.16666666666666666,19,436,10000
