virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0.7916666666666666,76,483,10000
3,30,0.7916666666666666,76,239,10000
4,30,0.7916666666666666,76,433,10000
1,60,0.7916666666666666,76,0,10000
2,60,0.7916666666666666,76,544,10000
3,60,0.7916666666666666,76,254,10000
4,60,0.7916666666666666,76,532,10000
1,90,0.7916666666666666,76,0,10000
2,90,0.7916666666666666,76,517,10000
3,90,0.7916666666666666,76,290,10000
4,90,0.7916666666666666,76,532,10000
1,120,0.7916666666666666,76,0,10000
2,120,0.7916666666666666,76,580,10000
3,120,0.7916666666666666,76,321,10000
4,120,0.7916666666666666,76,614,10000
1,150,0.7916666666666666,76,0,10000
2,150,0.7916666666666666,76,620,10000
3,150,0.7916666666666666,76,354,10000
4,150,0.7916666666666666,76,620,10000
1,180,0.7916666666666666,76,0,10000
2,180,0.7916666666666666,76,685,10000
3,180,0.7916666666666666,76,383,10000
4,180,0.7916666666666666,76,609,10000
1,210,0.7916666666666666,76,0,10000
2,210,0.7916666666666666,76,666,10000
3,210,0.7916666666666666,76,406,10000
