virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,-60,0.41666666666666663,41,342,10000
4,-60,0.41666666666666663,41,547,10000
1,-30,0.41666666666666663,41,0,10000
2,-30,0.41666666666666663,41,553,10000
3,-30,0.41666666666666663,41,329,10000
4,-30,0.41666666666666663,41,494,10000
1,0,0.41666666666666663,41,0,10000
2,0,0.41666666666666663,41,584,10000
3,0,0.41666666666666663,41,321,10000
4,0,0.41666666666666663,41,549,10000
1,30,0.41666666666666663,41,0,10000
2,30,0.41666666666666663,41,635,10000
3,30,0.41666666666666663,41,330,10000
4,30,0.41666666666666663,41,530,10000
1,60,0.41666666666666663,41,1,10000
2,60,0.41666666666666663,41,661,10000
3,60,0.41666666666666663,41,377,10000
4,60,0.41666666666666663,41,551,10000
1,90,0.41666666666666663,41,0,10000
2,90,0.41666666666666663,41,584,10000
3,90,0.41666666666666663,41,388,10000
4,90,0.41666666666666663,41,581,10000
1,120,0.41666666666666663,41,0,10000
2,120,0.41666666666666663,41,638,10000
3,120,0.41666666666666663,41,389,10000
4,120,0.41666666666666663,41,614,10000
