virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,300,0.125,16,655,10000
1,330,0.125,16,0,10000
2,330,0.125,16,695,10000
3,330,0.125,16,431,10000
4,330,0.125,16,587,10000
1,360,0.125,16,0,10000
2,360,0.125,16,728,10000
3,360,0.125,16,422,10000
4,360,0.125,16,610,10000
1,-360,0.16666666666666666,16,1,10000
2,-360,0.16666666666666666,16,724,10000
3,-360,0.16666666666666666,16,422,10000
4,-360,0.16666666666666666,16,622,10000
1,-330,0.16666666666666666,16,0,10000
2,-330,0.16666666666666666,16,733,10000
3,-330,0.16666666666666666,16,501,10000
4,-330,0.16666666666666666,16,704,10000
1,-300,0.16666666666666666,16,0,10000
2,-300,0.16666666666666666,16,711,10000
3,-300,0.16666666666666666,16,415,10000
4,-300,0.16666666666666666,16,653,10000
1,-270,0.16666666666666666,16,0,10000
2,-270,0.16666666666666666,16,717,10000
3,-270,0.16666666666666666,16,425,10000
4,-270,0.16666666666666666,16,626,10000
1,-240,0.16666666666666666,16,0,10000
