virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-360,0.29166666666666663,28,679,10000
1,-330,0.29166666666666663,28,0,10000
2,-330,0.29166666666666663,28,678,10000
3,-330,0.29166666666666663,28,426,10000
4,-330,0.29166666666666663,28,650,10000
1,-300,0.29166666666666663,28,0,10000
2,-300,0.29166666666666663,28,704,10000
3,-300,0.29166666666666663,28,425,10000
4,-300,0.29166666666666663,28,639,10000
1,-270,0.29166666666666663,28,0,10000
2,-270,0.29166666666666663,28,645,10000
3,-270,0.29166666666666663,28,421,10000
4,-270,0.29166666666666663,28,586,10000
1,-240,0.29166666666666663,28,0,10000
2,-240,0.29166666666666663,28,700,10000
3,-240,0.29166666666666663,28,424,10000
4,-240,0.29166666666666663,28,638,10000
1,-210,0.29166666666666663,28,0,10000
2,-210,0.29166666666666663,28,670,10000
3,-210,0.29166666666666663,28,459,10000
4,-210,0.29166666666666663,28,588,10000
1,-180,0.29166666666666663,28,1,10000
2,-180,0.29166666666666663,28,669,10000
3,-180,0.29166666666666663,28,424,10000
4,-180,0.29166666666666663,28,641,10000
1,-150,0.29166666666666663,28,0,10000
