virus,vaccine_timing,vaccine_coverage,group,emergences,trials
3,90,0.625,61,340,10000
4,90,0.625,61,566,10000
1,120,0.625,61,0,10000
2,120,0.625,61,599,10000
3,120,0.625,61,333,10000
4,120,0.625,61,580,10000
1,150,0.625,61,0,10000
2,150,0.625,61,632,10000
3,150,0.625,61,348,10000
4,150,0.625,61,584,10000
1,180,0.625,61,0,10000
2,180,0.625,61,696,10000
3,180,0.625,61,373,10000
4,180,0.625,61,653,10000
1,210,0.625,61,0,10000
2,210,0.625,61,647,10000
3,210,0.625,61,384,10000
4,210,0.625,61,606,10000
1,240,0.625,61,0,10000
2,240,0.625,61,691,10000
3,240,0.625,61,415,10000
4,240,0.625,61,589,10000
1,270,0.625,61,0,10000
2,270,0.625,61,704,10000
3,270,0.625,61,398,10000
4,270,0.625,61,660,10000
