virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-150,0.8333333333333333,79,519,10000
1,-120,0.8333333333333333,79,1,10000
2,-120,0.8333333333333333,79,592,10000
3,-120,0.8333333333333333,79,335,10000
4,-120,0.8333333333333333,79,556,10000
1,-90,0.8333333333333333,79,0,10000
2,-90,0.8333333333333333,79,502,10000
3,-90,0.8333333333333333,79,283,10000
4,-90,0.8333333333333333,79,506,10000
1,-60,0.8333333333333333,79,0,10000
2,-60,0.8333333333333333,79,477,10000
3,-60,0.8333333333333333,79,245,10000
4,-60,0.8333333333333333,79,428,10000
1,-30,0.8333333333333333,79,0,10000
2,-30,0.8333333333333333,79,326,10000
3,-30,0.8333333333333333,79,187,10000
4,-30,0.8333333333333333,79,407,10000
1,0,0.8333333333333333,79,0,10000
2,0,0.8333333333333333,79,349,10000
3,0,0.8333333333333333,79,192,10000
4,0,0.8333333333333333,79,427,10000
1,30,0.8333333333333333,79,0,10000
2,30,0.8333333333333333,79,431,10000
3,30,0.8333333333333333,79,226,10000
4,30,0.8333333333333333,79,471,10000
1,60,0.8333333333333333,79,0,10000
