virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,30,0,3,699,10000
3,30,0,3,450,10000
4,30,0,3,615,10000
1,60,0,3,2,10000
2,60,0,3,705,10000
3,60,0,3,467,10000
4,60,0,3,656,10000
1,90,0,3,0,10000
2,90,0,3,742,10000
3,90,0,3,407,10000
4,90,0,3,642,10000
1,120,0,3,0,10000
2,120,0,3,723,10000
3,120,0,3,430,10000
4,120,0,3,641,10000
1,150,0,3,0,10000
2,150,0,3,706,10000
3,150,0,3,442,10000
4,150,0,3,626,10000
1,180,0,3,0,10000
2,180,0,3,649,10000
3,180,0,3,470,10000
4,180,0,3,609,10000
1,210,0,3,0,10000
2,210,0,3,707,10000
3,210,0,3,445,10000
