virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,300,0.125,16,612,10000
1,330,0.125,16,0,10000
2,330,0.125,16,669,10000
3,330,0.125,16,420,10000
4,330,0.125,16,607,10000
1,360,0.125,16,0,10000
2,360,0.125,16,691,10000
3,360,0.125,16,464,10000
4,360,0.125,16,638,10000
1,-360,0.16666666666666666,16,0,10000
2,-360,0.16666666666666666,16,656,10000
3,-360,0.16666666666666666,16,436,10000
4,-360,0.16666666666666666,16,655,10000
1,-330,0.16666666666666666,16,1,10000
2,-330,0.16666666666666666,16,686,10000
3,-330,0.16666666666666666,16,397,10000
4,-330,0.16666666666666666,16,655,10000
1,-300,0.16666666666666666,16,1,10000
2,-300,0.16666666666666666,16,684,10000
3,-300,0.16666666666666666,16,453,10000
4,-300,0.16666666666666666,16,631,10000
1,-270,0.16666666666666666,16,0,10000
2,-270,0.16666666666666666,16,661,10000
3,-270,0.16666666666666666,16,465,10000
4,-270,0.16666666666666666,16,609,10000
1,-240,0.16666666666666666,16,0,10000
