virus,vaccine_timing,vaccine_coverage,group,emergences,trials
2,180,1,96,584,10000
3,180,1,96,277,10000
4,180,1,96,579,10000
1,210,1,96,0,10000
2,210,1,96,607,10000
3,210,1,96,300,10000
4,210,1,96,572,10000
1,240,1,96,0,10000
2,240,1,96,701,10000
3,240,1,96,294,10000
4,240,1,96,600,10000
1,270,1,96,0,10000
2,270,1,96,661,10000
3,270,1,96,348,10000
4,270,1,96,620,10000
1,300,1,96,0,10000
2,300,1,96,704,10000
3,300,1,96,390,10000
4,300,1,96,644,10000
1,330,1,96,0,10000
2,330,1,96,645,10000
3,330,1,96,381,10000
4,330,1,96,582,10000
1,360,1,96,0,10000
2,360,1,96,674,10000
3,360,1,96,404,10000
4,360,1,96,607,10000
