virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-330,0.3333333333333333,32,608,10000
1,-300,0.3333333333333333,32,0,10000
2,-300,0.3333333333333333,32,664,10000
3,-300,0.3333333333333333,32,441,10000
4,-300,0.3333333333333333,32,625,10000
1,-270,0.3333333333333333,32,0,10000
2,-270,0.3333333333333333,32,712,10000
3,-270,0.3333333333333333,32,448,10000
4,-270,0.3333333333333333,32,614,10000
1,-240,0.3333333333333333,32,1,10000
2,-240,0.3333333333333333,32,677,10000
3,-240,0.3333333333333333,32,436,10000
4,-240,0.3333333333333333,32,636,10000
1,-210,0.3333333333333333,32,0,10000
2,-210,0.3333333333333333,32,662,10000
3,-210,0.3333333333333333,32,405,10000
4,-210,0.3333333333333333,32,596,10000
1,-180,0.3333333333333333,32,0,10000
2,-180,0.3333333333333333,32,676,10000
3,-180,0.3333333333333333,32,379,10000
4,-180,0.3333333333333333,32,607,10000
1,-150,0.3333333333333333,32,1,10000
2,-150,0.3333333333333333,32,714,10000
3,-150,0.3333333333333333,32,366,10000
4,-150,0.3333333333333333,32,571,10000
1,-120,0.3333333333333333,32,1,10000
2,-120,0.3333333333333333,32,682,10000
