virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,30,0.29166666666666663,30,548,10000
1,60,0.29166666666666663,30,0,10000
2,60,0.29166666666666663,30,646,10000
3,60,0.29166666666666663,30,413,10000
4,60,0.29166666666666663,30,621,10000
1,90,0.29166666666666663,30,1,10000
2,90,0.29166666666666663,30,705,10000
3,90,0.29166666666666663,30,386,10000
4,90,0.29166666666666663,30,610,10000
1,120,0.29166666666666663,30,0,10000
2,120,0.29166666666666663,30,713,10000
3,120,0.29166666666666663,30,392,10000
4,120,0.29166666666666663,30,571,10000
1,150,0.29166666666666663,30,0,10000
2,150,0.29166666666666663,30,682,10000
3,150,0.29166666666666663,30,417,10000
4,150,0.29166666666666663,30,631,10000
1,180,0.29166666666666663,30,0,10000
2,180,0.29166666666666663,30,660,10000
3,180,0.29166666666666663,30,423,10000
4,180,0.29166666666666663,30,626,10000
1,210,0.29166666666666663,30,0,10000
2,210,0.29166666666666663,30,678,10000
3,210,0.29166666666666663,30,404,10000
4,210,0.29166666666666663,30,625,10000
1,240,0.29166666666666663,30,2,10000
