virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,-180,0.5,48,0,10000
2,-180,0.5,48,694,10000
3,-180,0.5,48,425,10000
4,-180,0.5,48,640,10000
1,-150,0.5,48,1,10000
2,-150,0.5,48,681,10000
3,-150,0.5,48,382,10000
4,-150,0.5,48,622,10000
1,-120,0.5,48,0,10000
2,-120,0.5,48,620,10000
3,-120,0.5,48,387,10000
4,-120,0.5,48,575,10000
1,-90,0.5,48,0,10000
2,-90,0.5,48,645,10000
3,-90,0.5,48,362,10000
4,-90,0.5,48,532,10000
1,-60,0.5,48,0,10000
2,-60,0.5,48,578,10000
3,-60,0.5,48,341,10000
4,-60,0.5,48,507,10000
1,-30,0.5,48,0,10000
2,-30,0.5,48,500,10000
3,-30,0.5,48,296,10000
4,-30,0.5,48,471,10000
1,0,0.5,48,0,10000
2,0,0.5,48,536,10000
