virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,180,0.75,73,569,10000
1,210,0.75,73,0,10000
2,210,0.75,73,676,10000
3,210,0.75,73,385,10000
4,210,0.75,73,616,10000
1,240,0.75,73,0,10000
2,240,0.75,73,643,10000
3,240,0.75,73,386,10000
4,240,0.75,73,594,10000
1,270,0.75,73,0,10000
2,270,0.75,73,678,10000
3,270,0.75,73,413,10000
4,270,0.75,73,638,10000
1,300,0.75,73,0,10000
2,300,0.75,73,635,10000
3,300,0.75,73,421,10000
4,300,0.75,73,601,10000
1,330,0.75,73,0,10000
2,330,0.75,73,687,10000
3,330,0.75,73,429,10000
4,330,0.75,73,612,10000
1,360,0.75,73,0,10000
2,360,0.75,73,678,10000
3,360,0.75,73,428,10000
4,360,0.75,73,645,10000
1,-360,0.7916666666666666,73,1,10000
